coherence,direction,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_experiment.started,instructions.started,key_resp_2.started,begin_experiment.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,polygon.started,fixation.started,dots.started,dots.stopped,key_resp.started,fixation_respond.started,polygon.stopped,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.0625,0,77,7,5,left,0.3018154170131311,None,5,7,77,4,68.17663908295799,,,,,,,,,68.17211683304049,68.17663908295799,68.17663908295799,68.27033637498971,68.55591808294412,68.77138887497131,68.77138887497131,68.78752391703892,68.78752391703892,69.09127604204696,left,0.3018154170131311,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.125,180,78,8,5,left,0.24236529099289328,None,5,8,78,10,69.10381983302068,,,,,,,,,69.09180695796385,69.10381983302068,69.10381983302068,69.19087062496692,69.4870398750063,69.705237749964,69.705237749964,69.705237749964,69.705237749964,69.95556708297227,left,0.24236529099289328,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.5,0,79,9,5,right,0.2298342080321163,None,5,9,79,1,69.96108116698451,,,,,,,,,69.95604895800352,69.96108116698451,69.96108116698451,70.05366379197221,70.35431320802309,70.5550340419868,70.5550340419868,70.57136337494012,70.57136337494012,70.78903195797466,right,0.2298342080321163,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.125,0,80,10,5,right,0.4951078330632299,None,5,10,80,3,70.80389537499286,,,,,,,,,70.78961341700051,70.80389537499286,70.80389537499286,70.88713433302473,71.17336562497076,71.38693100004457,71.38693100004457,71.38983258302324,71.38983258302324,71.88879654195625,right,0.4951078330632299,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.03125,180,81,11,5,right,0.48003350000362843,None,5,11,81,12,71.89491770800669,,,,,,,,,71.88956945796963,71.89491770800669,71.89491770800669,71.98699533299077,72.27273087494541,72.48857175000012,72.48857175000012,72.50477274996229,72.50477274996229,72.97251920797862,right,0.48003350000362843,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.25,180,82,12,5,left,0.21993008395656943,None,5,12,82,9,72.98723679198883,,,,,,,,,72.97324633295648,72.98723679198883,72.98723679198883,73.07029199996032,73.3714072080329,73.57125437504146,73.57125437504146,73.58712191705126,73.58712191705126,73.80503825005144,left,0.21993008395656943,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0,0,83,13,5,left,0.2526490830350667,None,5,13,83,6,73.81037479196675,,,,,,,,,73.80549241695553,73.81037479196675,73.81037479196675,73.90479862503707,74.20507975004148,74.40453908301424,74.40453908301424,74.42085633298848,74.42085633298848,74.67452058300842,left,0.2526490830350667,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
1,0,84,0,6,right,0.1951687498949468,None,6,0,84,0,74.68713220802601,,,,,,,,,74.67509695794433,74.68713220802601,74.68713220802601,74.77316833299119,75.0701587080257,75.28812304197345,75.28812304197345,75.28812304197345,75.28812304197345,75.4908362920396,right,0.1951687498949468,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.0625,0,85,1,6,left,0.6660391250625253,None,6,1,85,4,75.49663195793983,,,,,,,,,75.49188783299178,75.49663195793983,75.49663195793983,75.58708379196469,75.87499504198786,76.08706458297092,76.08706458297092,76.0901109999977,76.0901109999977,76.75707133300602,left,0.6660391250625253,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.125,0,86,2,6,left,0.26183108298573643,None,6,2,86,3,76.76305816695094,,,,,,,,,76.7577629579464,76.76305816695094,76.76305816695094,76.85761637496762,77.15597266703844,77.37126212497242,77.37126212497242,77.37126212497242,77.37126212497242,77.64072058303282,left,0.26183108298573643,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.5,180,87,3,6,left,0.6680275830440223,None,6,3,87,8,77.65387154195923,,,,,,,,,77.64131683297455,77.65387154195923,77.65387154195923,77.73705045797396,78.02397958294023,78.2420215420425,78.2420215420425,78.2420215420425,78.2420215420425,78.92311941704247,left,0.6680275830440223,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.03125,0,88,4,6,left,0.23964299994986504,None,6,4,88,5,78.93722391698975,,,,,,,,,78.92392879200634,78.93722391698975,78.93722391698975,79.0202732499456,79.32106829201803,79.53747433295939,79.53747433295939,79.53747433295939,79.53747433295939,79.78934079199098,left,0.23964299994986504,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0,0,89,5,6,left,0.45660366700030863,None,6,5,89,6,79.80389487498906,,,,,,,,,79.78999329195358,79.80389487498906,79.80389487498906,79.88701816694811,80.18825504195411,80.38698112498969,80.38698112498969,80.39014820801094,80.39014820801094,80.85489974997472,left,0.45660366700030863,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0,180,90,6,6,right,0.521321167005226,None,6,6,90,13,80.8602777919732,,,,,,,,,80.85538554203231,80.8602777919732,80.8602777919732,80.95376154198311,81.25511333299801,81.44334016693756,81.44334016693756,81.45369666698389,81.45369666698389,81.97186816704925,right,0.521321167005226,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.125,180,91,7,6,left,0.35935891699045897,None,6,7,91,10,81.97758120798972,,,,,,,,,81.97243470803369,81.97758120798972,81.97758120798972,82.07020304200705,82.35942445800174,82.57163833302911,82.57163833302911,82.58760995802004,82.58760995802004,82.9408079580171,left,0.35935891699045897,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.25,0,92,8,6,right,0.4978189170360565,None,6,8,92,2,82.95378883299418,,,,,,,,,82.94139437493868,82.95378883299418,82.95378883299418,83.0370217920281,83.32399695797358,83.53701883298345,83.53701883298345,83.53971870802343,83.53971870802343,84.03816679201555,right,0.4978189170360565,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.03125,180,93,9,6,right,0.31783904205076396,None,6,9,93,12,84.04319516697433,,,,,,,,,84.03859008301515,84.04319516697433,84.04319516697433,84.13704041694291,84.43815312499646,84.63747537496965,84.63747537496965,84.64210045803338,84.64210045803338,84.9728025420336,right,0.31783904205076396,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
1,180,94,10,6,left,0.14388404099736363,None,6,10,94,7,84.98678604199085,,,,,,,,,84.97336395794991,84.98678604199085,84.98678604199085,85.07069137494545,85.37119212502148,85.57040829199832,85.57040829199832,85.57416633295361,85.57416633295361,85.72305637504905,left,0.14388404099736363,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.0625,180,95,11,6,left,0.5125618750462309,None,6,11,95,11,85.73721950000618,,,,,,,,,85.72368924994953,85.73721950000618,85.73721950000618,85.82154754200019,86.11993212497327,86.32041366701014,86.32041366701014,86.32416904193815,86.32416904193815,86.83852025005035,left,0.5125618750462309,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.25,180,96,12,6,left,0.28404641698580235,None,6,12,96,9,86.84433200000785,,,,,,,,,86.83920074999332,86.84433200000785,86.84433200000785,86.93707041698508,87.23778191697784,87.43838008295279,87.43838008295279,87.4545872079907,87.4545872079907,87.73750483302865,left,0.28404641698580235,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.5,0,97,13,6,right,0.2623609999427572,None,6,13,97,1,87.74064149998594,,,,,,,,,87.73807670804672,87.74064149998594,87.74064149998594,87.82334612496197,88.13781508302782,88.33775970793795,88.33775970793795,88.35513029200956,88.35513029200956,88.60507891699672,right,0.2623609999427572,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.25,180,98,0,7,left,0.38644008291885257,None,7,0,98,9,88.61048408295028,,,,,,,,,88.60569341701921,88.61048408295028,88.61048408295028,88.70495199994184,89.00386087503284,89.20362312498037,89.20362312498037,89.20689612498973,89.20689612498973,89.60496195801534,left,0.38644008291885257,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
1,0,99,1,7,right,0.18973345798440278,None,7,1,99,0,89.61025183298625,,,,,,,,,89.60545237502083,89.61025183298625,89.61025183298625,89.70370137505233,89.9903697919799,90.20369779202156,90.20369779202156,90.20741229201667,90.20741229201667,90.40494116698392,right,0.18973345798440278,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.0625,180,100,2,7,left,0.46657629194669425,None,7,2,100,11,90.41054375004023,,,,,,,,,90.40548341698013,90.41054375004023,90.41054375004023,90.50367687502876,90.78934183297679,90.99027320800815,90.99027320800815,91.0060830420116,91.0060830420116,91.4741073329933,left,0.46657629194669425,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.5,180,101,3,7,left,0.32403170806355774,None,7,3,101,8,91.48726362502202,,,,,,,,,91.47471287497319,91.48726362502202,91.48726362502202,91.57418166694697,91.8880102080293,92.07537633297034,92.07537633297034,92.07537633297034,92.07537633297034,92.40496850002091,left,0.32403170806355774,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.125,180,102,4,7,left,0.49463633296545595,None,7,4,102,10,92.4097307920456,,,,,,,,,92.40542637498584,92.4097307920456,92.4097307920456,92.50377183302771,92.78836508304812,93.00501479196828,93.00501479196828,93.02165133296512,93.02165133296512,93.50674616696779,left,0.49463633296545595,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.25,0,103,5,7,right,0.2725442920345813,None,7,5,103,2,93.51237191702239,,,,,,,,,93.50740104203578,93.51237191702239,93.51237191702239,93.60362054198049,93.8898007919779,94.12142133293673,94.12142133293673,94.12142133293673,94.12142133293673,94.40705083298963,right,0.2725442920345813,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.03125,0,104,6,7,left,0.43636879208497703,None,7,6,104,5,94.41281649994198,,,,,,,,,94.40762508299667,94.41281649994198,94.41281649994198,94.50375808298122,94.8047835000325,95.02182162494864,95.02182162494864,95.02182162494864,95.02182162494864,95.47333333303686,left,0.43636879208497703,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.125,0,105,7,7,right,0.25045395793858916,None,7,7,105,3,95.47889224998653,,,,,,,,,95.47387862496544,95.47889224998653,95.47889224998653,95.57036308303941,95.85582687496208,96.08851020794827,96.08851020794827,96.08851020794827,96.08851020794827,96.35650495800655,right,0.25045395793858916,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.03125,180,106,8,7,left,0.25352866610046476,None,7,8,106,12,96.37045000004582,,,,,,,,,96.35708604194224,96.37045000004582,96.37045000004582,96.45458487502765,96.75435220799409,96.9536609579809,96.9536609579809,96.95837220794056,96.95837220794056,97.21130945801269,left,0.25352866610046476,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.5,0,107,9,7,right,0.3053844590904191,None,7,9,107,1,97.22034191701096,,,,,,,,,97.211877041962,97.22034191701096,97.22034191701096,97.30673979199491,97.6095179580152,97.80869912495837,97.80869912495837,97.80869912495837,97.80869912495837,98.12485274998471,right,0.3053844590904191,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.0625,0,108,10,7,right,0.31009266700129956,None,7,10,108,4,98.13715879200026,,,,,,,,,98.12539795797784,98.13715879200026,98.13715879200026,98.23805016698316,98.52365433296654,98.73808120796457,98.73808120796457,98.73808120796457,98.73808120796457,99.05619229201693,right,0.31009266700129956,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0,0,109,11,7,left,0.6194713329896331,None,7,11,109,6,99.06996083294507,,,,,,,,,99.05672166694421,99.06996083294507,99.06996083294507,99.15392887499183,99.4394773329841,99.65364416700322,99.65364416700322,99.65653449995443,99.65653449995443,100.28702241694555,left,0.6194713329896331,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0,180,110,12,7,left,0.3325991249876097,None,7,12,110,13,100.2900451249443,,,,,,,,,100.28750687499996,100.2900451249443,100.2900451249443,100.37391745799687,100.67036312504206,100.87713187502231,100.87713187502231,100.88697416696232,100.88697416696232,101.22299575002398,left,0.3325991249876097,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
1,180,111,13,7,left,0.13403458299580961,None,7,13,111,7,101.2371750830207,,,,,,,,,101.22352445800789,101.2371750830207,101.2371750830207,101.32025016704574,101.62080408295151,101.83822133298963,101.83822133298963,101.83822133298963,101.83822133298963,101.98782170796767,left,0.13403458299580961,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.03125,0,112,0,8,left,0.33807733294088393,None,8,0,112,5,101.99180104199331,,,,,,,,,101.9883572079707,101.99180104199331,101.99180104199331,102.0740201669978,102.38803279201966,102.58820216695312,102.58820216695312,102.60436050000135,102.60436050000135,102.93986070796382,left,0.33807733294088393,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.25,0,113,1,8,right,0.25346508400980383,None,8,1,113,2,102.94531629199628,,,,,,,,,102.9404372080462,102.94531629199628,102.94531629199628,103.03707008296624,103.32259808294475,103.53708754200488,103.53708754200488,103.53968441695906,103.53968441695906,103.80689200002234,right,0.25346508400980383,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.03125,180,114,2,8,left,0.9873698339797556,None,8,2,114,12,103.8204184169881,,,,,,,,,103.80744683300145,103.8204184169881,103.8204184169881,103.90689637500327,104.2036439999938,104.40426574996673,104.40426574996673,104.41001058300026,104.41001058300026,105.40625587501563,left,0.9873698339797556,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0,0,115,3,8,left,0.3621719590155408,None,8,3,115,6,105.42051774996798,,,,,,,,,105.40684162499383,105.42051774996798,105.42051774996798,105.50364516698755,105.7890939579811,106.02106262499001,106.02106262499001,106.02106262499001,106.02106262499001,106.38693150004838,left,0.3621719590155408,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.125,0,116,4,8,left,0.31660200003534555,None,8,4,116,3,106.39002995798364,,,,,,,,,106.38720741705038,106.39002995798364,106.39002995798364,106.48755429196171,106.77358766703401,106.97370629198849,106.97370629198849,106.98705024993978,106.98705024993978,107.29445062496234,left,0.31660200003534555,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0,180,117,5,8,right,0.18521487503312528,None,8,5,117,13,107.30380554194562,,,,,,,,,107.29508533293847,107.30380554194562,107.30380554194562,107.39019933296368,107.68699583294801,107.90530454204418,107.90530454204418,107.90530454204418,107.90530454204418,108.10640112496912,right,0.18521487503312528,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.0625,0,118,6,8,right,0.2405546250520274,None,8,6,118,4,108.12008779204916,,,,,,,,,108.10707579203881,108.12008779204916,108.12008779204916,108.20360345800873,108.48907837504521,108.72187458304688,108.72187458304688,108.72187458304688,108.72187458304688,108.97458745795302,right,0.2405546250520274,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.5,0,119,7,8,right,0.11673624999821186,None,8,7,119,1,108.98721737496089,,,,,,,,,108.97603712498676,108.98721737496089,108.98721737496089,109.08793091704138,109.38818087498657,109.58856449997984,109.58856449997984,109.58856449997984,109.58856449997984,109.72144404205028,right,0.11673624999821186,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
1,180,120,8,8,left,0.2237257920205593,None,8,8,120,7,109.7255610829452,,,,,,,,,109.72195725003257,109.7255610829452,109.7255610829452,109.82034179195762,110.12116870796308,110.32183433300816,110.32183433300816,110.33815833297558,110.33815833297558,110.55509895796422,left,0.2237257920205593,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.125,180,121,9,8,left,0.29537724994588643,None,8,9,121,10,110.560616291943,,,,,,,,,110.55563108297065,110.560616291943,110.560616291943,110.65367425000295,110.93969970801845,111.15529241703916,111.15529241703916,111.17196829197928,111.17196829197928,111.45540958293714,left,0.29537724994588643,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.25,180,122,10,8,left,0.25343179202172905,None,8,10,122,9,111.46045570797287,,,,,,,,,111.45610141695943,111.46045570797287,111.46045570797287,111.55366604204755,111.83907966699917,112.05358558299486,112.05358558299486,112.05651487503201,112.05651487503201,112.30923058302142,left,0.25343179202172905,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.0625,180,123,11,8,left,0.27544450003188103,None,8,11,123,11,112.32028870796785,,,,,,,,,112.30975308304187,112.32028870796785,112.32028870796785,112.40694629203063,112.70328012504615,112.92175358301029,112.92175358301029,112.92175358301029,112.92175358301029,113.20493070804514,left,0.27544450003188103,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.5,180,124,12,8,left,0.2349723749794066,None,8,12,124,8,113.2103336249711,,,,,,,,,113.20536079199519,113.2103336249711,113.2103336249711,113.31982329196762,113.60653837502468,113.80437174998224,113.80437174998224,113.8209630419733,113.8209630419733,114.05466033297125,left,0.2349723749794066,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
1,0,125,13,8,right,0.21719708305317909,None,8,13,125,0,114.05859475000761,,,,,,,,,114.05519004201051,114.05859475000761,114.05859475000761,114.15364533301909,114.43915212503634,114.64113904198166,114.64113904198166,114.65362708293833,114.65362708293833,114.87169445795007,right,0.21719708305317909,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
1,0,126,0,9,right,0.2132384160067886,None,9,0,126,0,114.87696529203095,,,,,,,,,114.87216695793904,114.87696529203095,114.87696529203095,114.97080899996217,115.27100129204337,115.45951674995013,115.45951674995013,115.47058337496128,115.47058337496128,115.67461433296558,right,0.2132384160067886,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.25,180,127,1,9,left,0.4909269999479875,None,9,1,127,9,115.68695699993987,,,,,,,,,115.67525845800992,115.68695699993987,115.68695699993987,115.77337579196319,116.07037208299153,116.28779820795171,116.28779820795171,116.28779820795171,116.28779820795171,116.78954966703895,left,0.4909269999479875,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0,0,128,2,9,left,0.47310429194476455,None,9,2,128,6,116.80379224999342,,,,,,,,,116.79020295804366,116.80379224999342,116.80379224999342,116.88689137494657,117.18811899994034,117.38702695805114,117.38702695805114,117.38976833294146,117.38976833294146,117.87328199995682,left,0.47310429194476455,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.5,180,129,3,9,left,0.08506650000344962,None,9,3,129,8,117.87969187495764,,,,,,,,,117.8740006670123,117.87969187495764,117.87969187495764,117.97042562498245,118.27110241702758,118.48733633302618,118.48733633302618,118.48733633302618,118.48733633302618,118.57737579196692,left,0.08506650000344962,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.25,0,130,4,9,right,0.21835383400321007,None,9,4,130,2,118.5869682499906,,,,,,,,,118.57809537497815,118.5869682499906,118.5869682499906,118.67340920795687,118.97037358302623,119.1876876669703,119.1876876669703,119.1876876669703,119.1876876669703,119.40916745795403,right,0.21835383400321007,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.0625,0,131,5,9,right,0.25563825003337115,None,9,5,131,4,119.42044104204979,,,,,,,,,119.40965383301955,119.42044104204979,119.42044104204979,119.50792908295989,119.80369550001342,120.0207573750522,120.0207573750522,120.0207573750522,120.0207573750522,120.28713070799131,right,0.25563825003337115,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0,180,132,6,9,left,0.29977854201570153,None,9,6,132,13,120.28993187495507,,,,,,,,,120.28748079203069,120.28993187495507,120.28993187495507,120.38638645794708,120.67285262502264,120.88995395798702,120.88995395798702,120.90384549996816,120.90384549996816,121.1938725420041,left,0.29977854201570153,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.03125,180,133,7,9,left,0.2547959169605747,None,9,7,133,12,121.2037852499634,,,,,,,,,121.19447354204021,121.2037852499634,121.2037852499634,121.29086670803372,121.58919966698159,121.80453362502158,121.80453362502158,121.80453362502158,121.80453362502158,122.07168141694274,left,0.2547959169605747,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.125,180,134,8,9,left,0.33502058300655335,None,9,8,134,10,122.07752441696357,,,,,,,,,122.072265625,122.07752441696357,122.07752441696357,122.17024808295537,122.45865462499205,122.67043545795605,122.67043545795605,122.67330270796083,122.67330270796083,123.02414545801003,left,0.33502058300655335,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.5,0,135,9,9,right,0.21953608305193484,None,9,9,135,1,123.03718983300496,,,,,,,,,123.02485579194035,123.03718983300496,123.03718983300496,123.12028758297674,123.40599474997725,123.62028004194144,123.62028004194144,123.62364195799455,123.62364195799455,123.8581834579818,right,0.21953608305193484,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.03125,0,136,10,9,right,0.33093662501778454,None,9,10,136,5,123.87051712500397,,,,,,,,,123.8591082500061,123.87051712500397,123.87051712500397,123.9567180830054,124.25372170796618,124.45372995804064,124.45372995804064,124.45855779200792,124.45855779200792,124.78927800001111,right,0.33093662501778454,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.0625,180,137,11,9,left,0.24552337499335408,None,9,11,137,11,124.80376737494953,,,,,,,,,124.78982533304952,124.80376737494953,124.80376737494953,124.88703383295797,125.18845775001682,125.3881325830007,125.3881325830007,125.40547891694587,125.40547891694587,125.63838333298918,left,0.24552337499335408,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
1,180,138,12,9,left,0.234591166023165,None,9,12,138,7,125.64369499997701,,,,,,,,,125.63884591695387,125.64369499997701,125.64369499997701,125.73815237497911,126.03835712501314,126.23783329199068,126.23783329199068,126.2545757079497,126.2545757079497,126.48844099999405,left,0.234591166023165,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
0.125,0,139,13,9,right,0.3830984169617295,None,9,13,139,3,126.49426366703119,,,,,,,,,126.48902133305091,126.49426366703119,126.49426366703119,126.5870514169801,126.87264070799574,127.0880514580058,127.0880514580058,127.10436945804395,127.10436945804395,127.47442674997728,right,0.3830984169617295,None,215921,001,2025-03-03_22h14.43.732,motion-simple-example,2024.2.4,None,2025-03-03 22h14.48.334762 -0500,
