blobHeight,blobWidth,offset,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Wait.started,start_trial_text.started,start_key_resp.started,Wait.stopped,start_key_resp.keys,start_key_resp.rt,start_key_resp.duration,trial.started,noise.started,blob_1.started,blob_1.stopped,blob_2.started,blob_2.stopped,noise_2.started,key_resp.started,noise.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.2593,0.27,0.005,62,14,1,right,0.27543012506794184,None,1,14,62,5,66.87172624992672,,,,,,,,,66.84726329194382,66.87172624992672,66.92826187494211,67.19456129195169,67.28224245889578,67.54578316689003,67.58045362494886,67.58045362494886,67.61889387492556,67.85734658397269,right,0.27543012506794184,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
1.0,0.07,-0.01,63,15,1,left,0.27830883394926786,None,1,15,63,28,67.90844679193106,,,,,,,,,67.88464949990157,67.90844679193106,67.96542358398438,68.23116745892912,68.31830599997193,68.58178587490693,68.61613654193934,68.61613654193934,68.65486870892346,68.90417974989396,left,0.27830883394926786,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.2593,0.27,0.04,64,16,1,right,0.1470502910669893,None,1,16,64,17,68.95769199996721,,,,,,,,,68.93277254200075,68.95769199996721,69.01453533396125,69.27872287493665,69.36542237491813,69.62926979199983,69.66377958399244,69.66377958399244,69.702131500002,69.8208718339447,right,0.1470502910669893,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
1.0,0.07,-0.08,65,17,1,left,0.1913759169401601,None,1,17,65,40,69.86983049998526,,,,,,,,,69.84489337494597,69.86983049998526,69.92424729198683,70.17611945897806,70.28195312491152,70.54630679194815,70.58093804190867,70.58093804190867,70.61883604188915,70.77369683398865,left,0.1913759169401601,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.2593,0.27,-0.08,66,18,1,left,0.22024295793380588,None,1,18,66,41,70.82175429188646,,,,,,,,,70.79864599998109,70.82175429188646,70.87753099994734,71.14394287497271,71.23082195897587,71.49486187496223,71.52941624994855,71.52941624994855,71.56896749988664,71.75430174998473,left,0.22024295793380588,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1489,0.47,0.0,67,19,1,right,0.2333784169750288,None,1,19,67,2,71.8047767499229,,,,,,,,,71.78101591696031,71.8047767499229,71.87078587489668,72.13472654193174,72.20690129196737,72.47057274996769,72.50598099990748,72.50598099990748,72.55235458398238,72.74087012489326,right,0.2333784169750288,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
1.0,0.07,0.04,68,20,1,right,0.25273108400870115,None,1,20,68,16,72.79293870890979,,,,,,,,,72.76790170895401,72.79293870890979,72.84991504193749,73.11677924997639,73.2053230839083,73.4678551669931,73.50238029193133,73.50238029193133,73.55226187489461,73.75758229196072,right,0.25273108400870115,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
1.0,0.07,0.0,69,21,1,right,0.48188129207119346,None,1,21,69,0,73.80897604196798,,,,,,,,,73.78496249997988,73.80897604196798,73.86608599999454,74.1305399169214,74.21833333396353,74.48147199989762,74.51584199990612,74.51584199990612,74.568959583994,75.00435633398592,right,0.48188129207119346,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.2593,0.27,-0.04,70,22,1,left,0.17473783297464252,None,1,22,70,37,75.06198245892301,,,,,,,,,75.036025666981,75.06198245892301,75.1203684998909,75.38445320900064,75.45552995894104,75.71779183391482,75.7694509999128,75.7694509999128,75.81895283400081,75.95417812489904,left,0.17473783297464252,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
1.0,0.07,0.16,71,23,1,right,0.18910970794968307,None,1,23,71,24,76.00266424997244,,,,,,,,,75.97947291692253,76.00266424997244,76.05846908397507,76.32422099995892,76.41171020898037,76.67421308392659,76.70899966696743,76.70899966696743,76.75226974999532,76.90358695900068,right,0.18910970794968307,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1045,0.67,0.005,72,24,1,right,0.8161712910514325,None,1,24,72,7,76.95214408391621,,,,,,,,,76.92886241700035,76.95214408391621,77.00794116698671,77.27181283396203,77.35882324993145,77.62201695889235,77.65635270893108,77.65635270893108,77.70225416694302,78.47453962499276,right,0.8161712910514325,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1045,0.67,0.08,73,25,1,right,0.28398033301346004,None,1,25,73,23,78.53208974993322,,,,,,,,,78.50565470894799,78.53208974993322,78.5907429169165,78.85709370893892,78.92671445896849,79.18904879188631,79.24082766694482,79.24082766694482,79.28549679194111,79.53759312490001,right,0.28398033301346004,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.2593,0.27,0.02,74,26,1,right,0.2372250830521807,None,1,26,74,13,79.5902149999747,,,,,,,,,79.56568974989932,79.5902149999747,79.64762016700115,79.91221041698009,79.99897924996912,80.26162512495648,80.29635999992024,80.29635999992024,80.33557362493593,80.53694283391815,right,0.2372250830521807,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1489,0.47,0.02,75,27,1,right,0.2598563330247998,None,1,27,75,14,80.58810658392031,,,,,,,,,80.56401908397675,80.58810658392031,80.64469820889644,80.8945549998898,80.99879995896481,81.26080149994232,81.2956227499526,81.2956227499526,81.33574404194951,81.55669270898215,right,0.2598563330247998,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1489,0.47,-0.08,76,28,1,left,0.3585988749982789,None,1,28,76,42,81.60752874996979,,,,,,,,,81.58343658398371,81.60752874996979,81.6657159589231,81.92921229195781,82.01690816693008,82.2791282919934,82.31369595893193,82.31369595893193,82.35225574998185,82.67452170897741,left,0.3585988749982789,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1045,0.67,0.16,77,29,1,right,0.45388349995482713,None,1,29,77,27,82.72844004188664,,,,,,,,,82.70329149998724,82.72844004188664,82.78669204190373,83.05035516689532,83.13705762499012,83.40064174996223,83.43509674991947,83.43509674991947,83.48560787492897,83.89050374994986,right,0.45388349995482713,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
1.0,0.07,0.08,78,30,1,right,0.1921498749870807,None,1,30,78,20,83.94544424989726,,,,,,,,,83.92030116694514,83.94544424989726,84.0043923339108,84.26716345897876,84.35388204199262,84.61612495896406,84.65090387489181,84.65090387489181,84.70216362492647,84.85426683397964,right,0.1921498749870807,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1489,0.47,-0.02,79,31,1,right,0.38574416702613235,None,1,31,79,34,84.90422662498895,,,,,,,,,84.88029904197901,84.90422662498895,84.96021412499249,85.22445945895743,85.31135999993421,85.5741960000014,85.60910229198635,85.60910229198635,85.6521990839392,86.00465329189319,right,0.38574416702613235,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.2593,0.27,0.08,80,32,1,right,0.10883550008293241,None,1,32,80,21,86.05869249999523,,,,,,,,,86.03389904194046,86.05869249999523,86.11672108399216,86.38130770891439,86.46832999994513,86.73253933398519,86.76709999993909,86.76709999993909,86.80513858399354,86.88703987491317,right,0.10883550008293241,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
1.0,0.07,-0.16,81,33,1,left,0.19047204195521772,None,1,33,81,44,86.93057016690727,,,,,,,,,86.90978587488644,86.93057016690727,87.0010982499225,87.26578037498984,87.35350645892322,87.61683454189915,87.65163670899346,87.65163670899346,87.67207620898262,87.85441941698082,left,0.19047204195521772,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.2593,0.27,0.01,82,34,1,right,0.12294575001578778,None,1,34,82,9,87.90538670890965,,,,,,,,,87.88115570892114,87.90538670890965,87.9612044999376,88.22507316689007,88.31212870893069,88.57473087497056,88.60986504191533,88.60986504191533,88.6524334999267,88.73687083390541,right,0.12294575001578778,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.2593,0.27,0.16,83,35,1,right,0.15319291700143367,None,1,35,83,25,88.78071537497453,,,,,,,,,88.75958779198118,88.78071537497453,88.85166354198009,89.11692545888945,89.20677433395758,89.46964008396026,89.48735774995293,89.48735774995293,89.53553299990017,89.65427320892923,right,0.15319291700143367,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1045,0.67,-0.08,84,36,1,left,0.24310816708020866,None,1,36,84,43,89.7023559169611,,,,,,,,,89.6796637919033,89.7023559169611,89.75854408391751,90.02434979192913,90.1117344169179,90.37811058398802,90.41300424991641,90.41300424991641,90.45225004199892,90.65815095894504,left,0.24310816708020866,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1489,0.47,0.16,85,37,1,right,0.10843987495172769,None,1,37,85,26,90.70985491690226,,,,,,,,,90.68570133391768,90.70985491690226,90.76691816688981,91.03202337492257,91.11920633399859,91.38318999996409,91.4179433749523,91.4179433749523,91.46886449994054,91.5368951249402,right,0.10843987495172769,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1045,0.67,-0.01,86,38,1,right,0.27106408297549933,None,1,38,86,31,91.5798742499901,,,,,,,,,91.5595424589701,91.5798742499901,91.65131966699846,91.91727720899507,92.0067198749166,92.26955437497236,92.28714262496214,92.28714262496214,92.33586679189466,92.56176979199518,right,0.27106408297549933,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1489,0.47,-0.16,87,39,1,left,0.18931583303492516,None,1,39,87,46,92.61164454196114,,,,,,,,,92.5880698749097,92.61164454196114,92.66943987493869,92.93272962491028,93.02006987493951,93.28390408388805,93.31866279197857,93.31866279197857,93.3689406249905,93.52089229191188,left,0.18931583303492516,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
1.0,0.07,0.01,88,40,1,right,0.2858240419300273,None,1,40,88,8,93.5708619588986,,,,,,,,,93.5471021248959,93.5708619588986,93.62645170895848,93.89106770895887,93.9776413749205,94.24107304192148,94.27534920896869,94.27534920896869,94.31896895891987,94.57114074996207,right,0.2858240419300273,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1489,0.47,0.08,89,41,1,right,0.18361649999860674,None,1,41,89,22,94.62392249994446,,,,,,,,,94.59913124993909,94.62392249994446,94.68144491699059,94.94711724994704,95.03439691697713,95.29871191689745,95.33324645890389,95.33324645890389,95.37131462490652,95.52082558395341,right,0.18361649999860674,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.2593,0.27,0.0,90,42,1,right,0.4631561670685187,None,1,42,90,1,95.57076254196,,,,,,,,,95.54682974994648,95.57076254196,95.62583308399189,95.8911333339056,95.97795037494507,96.24085833400022,96.27532287489157,96.27532287489157,96.31895541690756,96.74042508390266,right,0.4631561670685187,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1489,0.47,-0.01,91,43,1,right,0.28858000005129725,None,1,43,91,30,96.79556937492453,,,,,,,,,96.77022633398883,96.79556937492453,96.85444812499918,97.11917416693177,97.19142920896411,97.45357258396689,97.50669929198921,97.50669929198921,97.5522748749936,97.80431729194243,right,0.28858000005129725,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.2593,0.27,-0.02,92,44,1,left,0.18342120898887515,None,1,44,92,33,97.85685104189906,,,,,,,,,97.8323792089941,97.85685104189906,97.92153962492011,98.18495708389673,98.25656587490812,98.52049579191953,98.5556662499439,98.5556662499439,98.60227149992716,98.74032924999483,left,0.18342120898887515,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1489,0.47,-0.04,93,45,1,left,0.2229270830284804,None,1,45,93,38,98.78640854195692,,,,,,,,,98.76441954192705,98.78640854195692,98.84101287496742,99.10627779189963,99.19389341690112,99.45650916697923,99.49112754198723,99.49112754198723,99.5355656669708,99.72092424996663,left,0.2229270830284804,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
1.0,0.07,0.005,94,46,1,right,0.19708391593303531,None,1,46,94,4,99.77198195899837,,,,,,,,,99.74795308394823,99.77198195899837,99.82718329189811,100.09199112490751,100.17870229191612,100.4444991669152,100.47912729193922,100.47912729193922,100.51890099991579,100.68751374993008,right,0.19708391593303531,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1489,0.47,0.01,95,47,1,left,0.3278009589994326,None,1,47,95,10,100.73652120889165,,,,,,,,,100.71331041690428,100.73652120889165,100.79303620895371,101.05844524991699,101.14566483395174,101.40979508392047,101.44431737496052,101.44431737496052,101.48551299993414,101.77425070898607,left,0.3278009589994326,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
1.0,0.07,-0.16,96,0,2,left,0.19955420901533216,None,2,0,96,44,101.82595291698817,,,,,,,,,101.80190524994396,101.82595291698817,101.88766729191411,102.1526813339442,102.24159358395264,102.50533354189247,102.53979079192504,102.53979079192504,102.58551720890682,102.74136995896697,left,0.19955420901533216,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
1.0,0.07,0.02,97,1,2,right,0.12698033300694078,None,2,1,97,12,102.79063858394511,,,,,,,,,102.76749224995729,102.79063858394511,102.8468970839167,103.11076258390676,103.19753079197835,103.4619977088878,103.49645054189023,103.49645054189023,103.5355736669153,103.63728599995375,right,0.12698033300694078,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
1.0,0.07,0.01,98,2,2,right,0.16549687494989485,None,2,2,98,8,103.68291270895861,,,,,,,,,103.6605088749202,103.68291270895861,103.75791170890443,104.02278416696936,104.09288016695064,104.35864908399526,104.39355787495151,104.39355787495151,104.43553745897952,104.57057645893656,right,0.16549687494989485,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1489,0.47,-0.02,99,3,2,left,0.20717954193241894,None,2,3,99,34,104.61960062489379,,,,,,,,,104.59620937495492,104.61960062489379,104.6750104589155,104.92544012493454,105.0295863338979,105.29274829197675,105.32689149992075,105.32689149992075,105.36909654189367,105.53784920892213,left,0.20717954193241894,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
1.0,0.07,0.005,100,4,2,right,0.2643097910331562,None,2,4,100,4,105.58768858399708,,,,,,,,,105.56381495890673,105.58768858399708,105.64388541691005,105.90854091697838,105.99568441696465,106.25954595895018,106.29420491692144,106.29420491692144,106.33563020895235,106.56212387490086,right,0.2643097910331562,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1045,0.67,0.01,101,5,2,left,0.5059325420297682,None,2,5,101,11,106.61221424990799,,,,,,,,,106.58818429196253,106.61221424990799,106.6694645419484,106.93307699996512,107.02028483396862,107.28443929192144,107.31898074992932,107.31898074992932,107.36901987495366,107.83770162495784,left,0.5059325420297682,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.2593,0.27,-0.02,102,6,2,left,0.26780141599010676,None,2,6,102,33,107.89474624989089,,,,,,,,,107.86927516688593,107.89474624989089,107.95400016696658,108.21767529193312,108.2887625839794,108.5516052088933,108.60422512493096,108.60422512493096,108.65225808392279,108.8736606669845,left,0.26780141599010676,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1489,0.47,-0.01,103,7,2,left,0.3825873750029132,None,2,7,103,30,108.92388308397494,,,,,,,,,108.90027024992742,108.92388308397494,108.98042324988637,109.24559558392502,109.33213091699872,109.59559283393901,109.63018058391754,109.63018058391754,109.66894341690931,110.02097395888995,left,0.3825873750029132,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1489,0.47,0.08,104,8,2,right,0.24576820898801088,None,2,8,104,22,110.07478729193099,,,,,,,,,110.04952766699716,110.07478729193099,110.13721274991985,110.40066449996084,110.49127274996135,110.7551780838985,110.77261983393691,110.77261983393691,110.8189334589988,111.02089066698682,right,0.24576820898801088,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1045,0.67,0.16,105,9,2,right,0.5004701670259237,None,2,9,105,27,111.0721195419319,,,,,,,,,111.04811195889488,111.0721195419319,111.13175149995368,111.39504937489983,111.48169774992857,111.74836433399469,111.78318041691091,111.78318041691091,111.82165362499654,112.2875192919746,right,0.5004701670259237,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.2593,0.27,-0.04,106,10,2,left,0.2488370839273557,None,2,10,106,37,112.33753754198551,,,,,,,,,112.31539662496652,112.33753754198551,112.39361837494653,112.65784599992912,112.74539174989332,113.00817658391315,113.04303612490185,113.04303612490185,113.08548916690052,113.2943844589172,left,0.2488370839273557,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.2593,0.27,0.16,107,11,2,right,0.19141362502705306,None,2,11,107,25,113.3438462499762,,,,,,,,,113.31961691693868,113.3438462499762,113.39957591693383,113.6642448749626,113.75178212497849,114.01733533397783,114.05217374989297,114.05217374989297,114.10248570889235,114.25484587496612,right,0.19141362502705306,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1045,0.67,0.08,108,12,2,right,0.29438466706778854,None,2,12,108,23,114.30595991690643,,,,,,,,,114.28172554192133,114.30595991690643,114.36194979189895,114.62721304199658,114.71437112498097,114.97762729192618,115.012204333907,115.012204333907,115.05224812496454,115.32100166694727,right,0.29438466706778854,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1045,0.67,0.0,109,13,2,right,0.2812717080814764,None,2,13,109,3,115.37429341697134,,,,,,,,,115.34925316693261,115.37429341697134,115.43145941698458,115.6984963339055,115.7858735419577,116.0501036249334,116.0843628749717,116.0843628749717,116.12179312494118,116.37087770889048,right,0.2812717080814764,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
1.0,0.07,-0.01,110,14,2,left,0.19962591596413404,None,2,14,110,28,116.42354729189537,,,,,,,,,116.39871954196133,116.42354729189537,116.48095854197163,116.7310252089519,116.83549308392685,117.09806970891077,117.13287604192737,117.13287604192737,117.17213799990714,117.33752412488684,left,0.19962591596413404,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1045,0.67,-0.08,111,15,2,left,0.22369987494312227,None,2,15,111,43,117.38613912498113,,,,,,,,,117.36311366700102,117.38613912498113,117.44201408396475,117.70804466691334,117.79496749991085,118.05688883399125,118.09197437495459,118.09197437495459,118.1355510839494,118.32095958397258,left,0.22369987494312227,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
1.0,0.07,-0.04,112,16,2,left,0.3029114999808371,None,2,16,112,36,118.37163312488701,,,,,,,,,118.34758833399974,118.37163312488701,118.42728424991947,118.69108887494076,118.77805824996904,119.04090524988715,119.07565570890438,119.07565570890438,119.11890862497967,119.38782554189675,left,0.3029114999808371,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1045,0.67,0.02,113,17,2,right,0.4155062499921769,None,2,17,113,15,119.44207966700196,,,,,,,,,119.41674070898443,119.44207966700196,119.49865991692059,119.76423616695683,119.85097316699103,120.11579304200131,120.15063658391591,120.15063658391591,120.18865499994718,120.57100870891009,right,0.4155062499921769,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1045,0.67,-0.02,114,18,2,left,0.27138245792593807,None,2,18,114,35,120.62492204189766,,,,,,,,,120.5998703748919,120.62492204189766,120.68253466696478,120.94853804190643,121.03683816699777,121.30118316691369,121.33566962496843,121.33566962496843,121.3855997499777,121.62085062498227,left,0.27138245792593807,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
1.0,0.07,-0.02,115,19,2,left,0.22213879192713648,None,2,19,115,32,121.67391583393328,,,,,,,,,121.64932541688904,121.67391583393328,121.73197149997577,121.99605845892802,122.08402987499721,122.34828254196327,122.38371570897289,122.38371570897289,122.42191849998198,122.60702654195484,left,0.22213879192713648,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1489,0.47,0.0,116,20,2,left,0.614344833069481,None,2,20,116,2,122.65647574991453,,,,,,,,,122.6328187918989,122.65647574991453,122.71380158397369,122.96595837490167,123.07179154199548,123.33783870888874,123.37554079189431,123.37554079189431,123.40220458398107,124.00459187489469,left,0.614344833069481,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1489,0.47,0.01,117,21,2,left,0.2522359590511769,None,2,21,117,10,124.06141558394302,,,,,,,,,124.03619970893487,124.06141558394302,124.11904174997471,124.3844657499576,124.47325633396395,124.73858712497167,124.75601416698191,124.75601416698191,124.81881929188967,125.0209055839805,left,0.2522359590511769,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
1.0,0.07,0.08,118,22,2,right,0.1459325000178069,None,2,22,118,20,125.07282041700091,,,,,,,,,125.04826270893682,125.07282041700091,125.12959333392791,125.39532570890151,125.48282108397689,125.7329266249435,125.78625308396295,125.78625308396295,125.81896320893429,125.93747370899655,right,0.1459325000178069,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.1045,0.67,-0.01,119,23,2,left,0.33244137500878423,None,2,23,119,31,125.98619124991819,,,,,,,,,125.96296129189432,125.98619124991819,126.04188058397267,126.29370016697794,126.39947416691575,126.66386599990074,126.69915095891338,126.69915095891338,126.73836666694842,127.03752854198683,left,0.33244137500878423,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.2593,0.27,-0.01,120,24,2,right,0.1911985840415582,None,2,24,120,29,127.09182262490503,,,,,,,,,127.06700808391906,127.09182262490503,127.15031079191249,127.41663570899982,127.50360845890827,127.7673783749342,127.80254824995063,127.80254824995063,127.85217558394652,128.0042404999258,right,0.1911985840415582,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.2593,0.27,0.02,121,25,2,right,0.27582745905965567,None,2,25,121,13,128.0543680419214,,,,,,,,,128.0301053749863,128.0543680419214,128.1095964589622,128.3752824999392,128.46328062494285,128.72910891694482,128.7638276249636,128.7638276249636,128.80212570889853,129.05441170895938,right,0.27582745905965567,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.2593,0.27,0.04,122,26,2,right,0.21415058395359665,None,2,26,122,17,129.10631724994164,,,,,,,,,129.08201124996413,129.10631724994164,129.16341962490696,129.42994374991395,129.51682762498967,129.78217608400155,129.8168785419548,129.8168785419548,129.8558602919802,130.03741366695613,right,0.21415058395359665,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.2593,0.27,0.005,123,27,2,right,0.26362595800310373,None,2,27,123,5,130.09256466699298,,,,,,,,,130.06376258388627,130.09256466699298,130.14791645889636,130.4132216249127,130.50079404190183,130.76407058397308,130.798359499895,130.798359499895,130.8353664589813,131.07081879198086,right,0.26362595800310373,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
0.2593,0.27,-0.08,124,28,2,left,0.19150499999523163,None,2,28,124,41,131.1233002919471,,,,,,,,,131.09864549990743,131.1233002919471,131.18005399999674,131.44510758388788,131.53274924994912,131.79753999994136,131.8324537089793,131.8324537089793,131.87188087496907,132.03759333398193,left,0.19150499999523163,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
1.0,0.07,0.04,125,29,2,right,0.14142091700341552,None,2,29,125,16,132.08802083390765,,,,,,,,,132.06398954195902,132.08802083390765,132.14344699995127,132.40775670891162,132.49483624997083,132.75682324997615,132.79155799990986,132.79155799990986,132.83553758391645,132.9373215419473,right,0.14142091700341552,None,demo,001,2025-03-24_16h55.36.408,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h55.55.811292 -0400,
