contrast,location,size,thisN,thisTrialN,thisRepN,response.keys,response.rt,response.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_experiment.started,begin_experiment.stopped,trial.started,response.started,trial.stopped,trials.response.keys,trials.response.rt,trials.response.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.1,-1,0.4,92,22,1,left,0.3246198750566691,None,1,22,92,12,93.4957532909466,,,,93.49038183293305,94.08642616600264,94.422047458007,left,0.3246198750566691,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1.0,-1,0.2,93,23,1,left,0.41919174999929965,None,1,23,93,27,94.4307344580302,,,,94.42393308295868,95.01983875001315,95.44247187499423,left,0.41919174999929965,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-07,-1,0.05,94,24,1,left,0.790197208058089,None,1,24,94,50,95.45288949995302,,,,95.44469070795458,96.04050549992826,96.8385573750129,left,0.790197208058089,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-05,1,0.1,95,25,1,left,0.4681917920242995,None,1,25,95,30,96.84712787496392,,,,96.8405293750111,97.4367889999412,97.90832112496719,left,0.4681917920242995,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1.0,1,0.2,96,26,1,right,0.09792420908343047,None,1,26,96,20,97.9197869580239,,,,97.91048091603443,98.50303520797752,98.60525875003077,right,0.09792420908343047,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.001,1,0.2,97,27,1,right,0.6386679999995977,None,1,27,97,17,98.61326883302536,,,,98.60721554094926,99.20321458298713,99.85534104099497,right,0.6386679999995977,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-09,-1,0.4,98,28,1,left,0.4103378750151023,None,1,28,98,7,99.86320733302273,,,,99.8574107909808,100.45759587502107,100.87266174994875,left,0.4103378750151023,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.1,1,0.2,99,29,1,right,0.09360345895402133,None,1,29,99,19,100.88076070800889,,,,100.8745040409267,101.4693539160071,101.57102704094723,right,0.09360345895402133,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.01,-1,0.025,100,30,1,left,0.6360582920024171,None,1,30,100,67,101.57910083292518,,,,101.57301416597329,102.16983016603626,102.8232702499954,left,0.6360582920024171,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-09,-1,0.1,101,31,1,left,0.5588261249940842,None,1,31,101,35,102.83655000000726,,,,102.82540583296213,103.42001104098745,103.98882362502627,left,0.5588261249940842,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1.0,-1,0.025,102,32,1,left,0.0804363340139389,None,1,32,102,69,103.99743612494785,,,,103.99097520799842,104.58650187496096,104.67256133293267,left,0.0804363340139389,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-07,-1,0.4,103,33,1,left,0.8569812499918044,None,1,33,103,8,104.68076183297671,,,,104.67470787500497,105.26983920799103,106.13882120803464,left,0.8569812499918044,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1.0,1,0.4,104,34,1,right,0.10729541699402034,None,1,34,104,6,106.14743466593791,,,,106.14080912503414,106.73643808299676,106.85508350003511,right,0.10729541699402034,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-07,1,0.05,105,35,1,right,0.42533137497957796,None,1,35,105,43,106.86303666594904,,,,106.85718283301685,107.45340204099193,107.8879722909769,right,0.42533137497957796,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-09,1,0.4,106,36,1,right,1.660238750046119,None,1,36,106,0,107.89599916595034,,,,107.889748333022,108.48658012493979,110.15555458294693,right,1.660238750046119,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-05,-1,0.4,107,37,1,left,0.4526423749048263,None,1,37,107,9,110.16412762494292,,,,110.1574559159344,110.75304700003471,111.20882120798342,left,0.4526423749048263,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.001,1,0.1,108,38,1,right,0.4785089580109343,None,1,38,108,31,111.2195423329249,,,,111.2110040410189,111.80316029093228,112.28851820796262,right,0.4785089580109343,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1.0,1,0.1,109,39,1,right,0.17119229200761765,None,1,39,109,34,112.29729612497613,,,,112.29046229098458,112.90339224995114,113.08931066596415,right,0.17119229200761765,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-09,1,0.2,110,40,1,right,0.3018644170369953,None,1,40,110,14,113.09783074993175,,,,113.09125054103788,113.68645083298907,114.00533808302134,right,0.3018644170369953,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.01,-1,0.2,111,41,1,left,0.3376372919883579,None,1,41,111,25,114.01982458296698,,,,114.00721454096492,114.60293345793616,114.94244733301457,left,0.3376372919883579,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-09,-1,0.2,112,42,1,left,0.44363208301365376,None,1,42,112,21,114.95303629094269,,,,114.94422754098196,115.54200250003487,115.98911804100499,left,0.44363208301365376,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-05,-1,0.025,113,43,1,left,0.6631239170674235,None,1,43,113,65,115.99735829094425,,,,115.99112204101402,116.58642829093151,117.25561695802025,left,0.6631239170674235,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1.0,-1,0.4,114,44,1,left,0.21834074996877462,None,1,44,114,13,117.26408783299848,,,,117.25756008294411,117.85316116595641,118.07623241597321,left,0.21834074996877462,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.001,1,0.025,115,45,1,right,0.8366337500046939,None,1,45,115,59,118.0862253329251,,,,118.07836724992376,118.67491808300838,119.52238220802974,right,0.8366337500046939,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.001,-1,0.4,116,46,1,left,0.5939321659971029,None,1,46,116,10,119.53107054100838,,,,119.52440470794681,120.11966241593473,120.72209870803636,left,0.5939321659971029,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.01,1,0.4,117,47,1,right,0.7132665000390261,None,1,47,117,4,120.7307120829355,,,,120.72427658294328,121.31914741592482,122.03866358299274,right,0.7132665000390261,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.01,-1,0.05,118,48,1,left,0.7450248750392348,None,1,48,118,53,122.05315783293918,,,,122.04045174992643,122.63641183299478,123.38896620797459,left,0.7450248750392348,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.001,1,0.4,119,49,1,left,0.4950668750097975,None,1,49,119,3,123.39767629094422,,,,123.39099016599357,123.98629912501201,124.4888578329701,left,0.4950668750097975,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-07,1,0.2,120,50,1,right,0.9165746249491349,None,1,50,120,15,124.49786366603803,,,,124.4910169999348,125.08575933298562,126.00474949995987,right,0.9165746249491349,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-09,-1,0.05,121,51,1,right,0.6651351669570431,None,1,51,121,49,126.01323129097,,,,126.00665354100056,126.60319129098207,127.27216766600031,right,0.6651351669570431,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.001,-1,0.05,122,52,1,right,0.796657916973345,None,1,52,122,52,127.2809310000157,,,,127.27397041593213,127.86877254093997,128.67157087498344,right,0.796657916973345,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1.0,-1,0.05,123,53,1,left,0.4803352920571342,None,1,53,123,55,128.6805970829446,,,,128.67372629093006,129.26992749993224,129.75628570793197,left,0.4803352920571342,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-05,1,0.05,124,54,1,right,0.43044170807115734,None,1,54,124,44,129.76486245798878,,,,129.75812150002457,130.3548649159493,130.78868975001387,right,0.43044170807115734,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1.0,1,0.025,125,55,1,right,0.1479639169992879,None,1,55,125,62,130.79705895797815,,,,130.79063624993432,131.38623479101807,131.53790808294434,right,0.1479639169992879,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.01,1,0.05,126,56,1,right,0.5815109580289572,None,1,56,126,46,131.54585424996912,,,,131.53953204094432,132.13668137497734,132.7218156249728,right,0.5815109580289572,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.1,1,0.025,127,57,1,right,0.4788376250071451,None,1,57,127,61,132.7299611249473,,,,132.72372512496077,133.3243235410191,133.8059549999889,right,0.4788376250071451,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-09,-1,0.025,128,58,1,right,1.1459009579848498,None,1,58,128,63,133.81444820796605,,,,133.80775345803704,134.40334783296566,135.55503058293834,right,1.1459009579848498,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.01,1,0.2,129,59,1,right,0.5379914999939501,None,1,59,129,18,135.56341095792595,,,,135.55696941597853,136.15211920801084,136.69253870798275,right,0.5379914999939501,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.1,1,0.4,130,60,1,right,0.3157553750788793,None,1,60,130,5,136.70295516599435,,,,136.69392512494233,137.30332920793444,137.62380204093643,right,0.3157553750788793,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-07,1,0.4,131,61,1,right,0.607337124994956,None,1,61,131,1,137.6366116249701,,,,137.62567199999467,138.21968045795802,138.8384410829749,right,0.607337124994956,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-05,-1,0.1,132,62,1,left,0.39267937489785254,None,1,62,132,37,138.84709695796482,,,,138.84036729100626,139.4364160830155,139.83842983294744,left,0.39267937489785254,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1.0,1,0.05,133,63,1,right,0.45330104196909815,None,1,63,133,48,139.84702037496027,,,,139.84052945801523,140.43565758294426,140.89164716599043,right,0.45330104196909815,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.001,-1,0.025,134,64,1,right,0.3888403750024736,None,1,64,134,66,140.90242033300456,,,,140.89327412494458,141.49126004101709,141.88858775002882,right,0.3888403750024736,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-05,1,0.2,135,65,1,right,0.37321487499866635,None,1,65,135,16,141.89704416599125,,,,141.89048054092564,142.48676354100462,142.87264524993952,right,0.37321487499866635,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.001,-1,0.1,136,66,1,right,0.7748659579083323,None,1,66,136,38,142.88031220796984,,,,142.87465679098386,143.47007666598074,144.25470058294013,right,0.7748659579083323,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.01,1,0.1,137,67,1,right,0.548732417053543,None,1,67,137,32,144.26340966601856,,,,144.2568098329939,144.8531650409568,145.40639787493274,right,0.548732417053543,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-07,1,0.025,138,68,1,left,0.41873549995943904,None,1,68,138,57,145.4143397079315,,,,145.40830645803362,146.00315150001552,146.42565429094248,left,0.41873549995943904,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-09,1,0.05,139,69,1,left,0.5301936250180006,None,1,69,139,42,146.43624858302064,,,,146.42796020803507,147.02468512498308,147.5588237909833,left,0.5301936250180006,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1.0,1,0.2,140,0,2,right,0.22506908304058015,None,2,0,140,20,147.56951029098127,,,,147.56029945798218,148.1527977909427,148.38852687494364,right,0.22506908304058015,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-05,-1,0.2,141,1,2,right,0.3251816249685362,None,2,1,141,23,148.39692750002723,,,,148.39048604096752,148.98663808300626,149.3215981660178,right,0.3251816249685362,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.001,-1,0.1,142,2,2,right,0.5661072080256417,None,2,2,142,38,149.3305451249471,,,,149.3235843749717,149.91969124996103,150.48873079102486,right,0.5661072080256417,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.01,-1,0.025,143,3,2,left,0.3692878750152886,None,2,3,143,67,150.49723412492312,,,,150.49066691601183,151.08649079094175,151.45893279102165,left,0.3692878750152886,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.1,-1,0.025,144,4,2,left,0.34888804203365,None,2,4,144,68,151.4695678750286,,,,151.46082891593687,152.05785608303268,152.40967900003307,left,0.34888804203365,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.01,1,0.05,145,5,2,right,0.35666158294770867,None,2,5,145,46,152.4195516250329,,,,152.41179120796733,153.0080845829798,153.37196120794397,right,0.35666158294770867,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-09,-1,0.2,146,6,2,right,0.5165954169351608,None,2,6,146,21,153.38019829103723,,,,153.3738617079798,153.9701921659289,154.492635707953,right,0.5165954169351608,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-05,1,0.4,147,7,2,right,0.5653413749532774,None,2,7,147,2,154.50306587503292,,,,154.4945450000232,155.10334575001616,155.67234129097778,right,0.5653413749532774,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-09,1,0.05,148,8,2,right,0.4459539590170607,None,2,8,148,42,155.68057858303655,,,,155.67415974999312,156.26979612500872,156.72173595800996,right,0.4459539590170607,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-05,1,0.025,149,9,2,left,0.3668658329406753,None,2,9,149,58,156.73063604102936,,,,156.72362108295783,157.3197367079556,157.69178583298344,left,0.3668658329406753,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1.0,1,0.025,150,10,2,right,0.1858996250666678,None,2,10,150,62,157.70298487495165,,,,157.69366649992298,158.29169149999507,158.4883919999702,right,0.1858996250666678,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-07,-1,0.025,151,11,2,right,0.4722193750785664,None,2,11,151,64,158.49722479097545,,,,158.4905780829722,159.0864531659754,159.57227233296726,right,0.4722193750785664,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.1,-1,0.1,152,12,2,left,0.30505241593346,None,2,12,152,40,159.58124491595663,,,,159.57448204094544,160.16947224992327,160.48972900002263,left,0.30505241593346,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-05,-1,0.025,153,13,2,left,0.6010056250961497,None,2,13,153,65,160.50304116599727,,,,160.49179608293343,161.08649491600227,161.69339412497357,left,0.6010056250961497,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-09,1,0.025,154,14,2,right,0.40462170902173966,None,2,14,154,56,161.70292487496044,,,,161.69520195794757,162.2910274580354,162.70565683301538,right,0.40462170902173966,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-09,-1,0.4,155,15,2,left,0.47877083299681544,None,2,15,155,7,162.71404887503013,,,,162.70755329099484,163.3076899999287,163.78936745796818,left,0.47877083299681544,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-05,-1,0.4,156,16,2,left,0.5477485000155866,None,2,16,156,9,163.79693704098463,,,,163.7914974159794,164.38674412493128,164.93868074996863,left,0.5477485000155866,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-05,-1,0.05,157,17,2,left,0.39290004095528275,None,2,17,157,51,164.9469745409442,,,,164.94062354101334,165.53654770797584,165.93879762501456,left,0.39290004095528275,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-07,1,0.4,158,18,2,left,0.46666549996007234,None,2,18,158,1,165.94740549998824,,,,165.9407530829776,166.53669604100287,167.01213370799087,left,0.46666549996007234,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.1,-1,0.05,159,19,2,left,0.3444786670152098,None,2,19,159,54,167.019560249988,,,,167.01311749999877,167.60501766600646,167.9554899999639,left,0.3444786670152098,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.1,1,0.2,160,20,2,right,0.12601183401420712,None,2,20,160,19,167.96420008293353,,,,167.95751095796004,168.5534717909759,168.68882762501016,right,0.12601183401420712,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1.0,1,0.05,161,21,2,right,0.25363037502393126,None,2,21,161,48,168.69668487494346,,,,168.6909465829376,169.28670229099225,169.5427549580345,right,0.25363037502393126,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.01,-1,0.2,162,22,2,right,0.35902866697870195,None,2,22,162,25,169.55296262493357,,,,169.54387087502982,170.14144449995365,170.50515812495723,right,0.35902866697870195,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-07,-1,0.4,163,23,2,right,0.6299869169015437,None,2,23,163,8,170.5134491249919,,,,170.50710379099473,171.1203977080295,171.75607783300802,right,0.6299869169015437,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.001,1,0.1,164,24,2,left,0.4247915419982746,None,2,24,164,31,171.7641705829883,,,,171.75801845802926,172.37051441601943,172.80563979095314,left,0.4247915419982746,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.001,1,0.4,165,25,2,left,0.3668182499241084,None,2,25,165,3,172.81404870795086,,,,172.8075884160353,173.40338233299553,173.77335983293597,left,0.3668182499241084,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.001,1,0.025,166,26,2,left,0.5778619999764487,None,2,26,166,59,173.7856060829945,,,,173.77447741595097,174.37031491601374,174.95593587495387,left,0.5778619999764487,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.01,1,0.2,167,27,2,left,0.34345708310138434,None,2,27,167,18,174.96992291603237,,,,174.95786637498531,175.5588107079966,175.90592516597826,left,0.34345708310138434,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-07,-1,0.05,168,28,2,left,0.9110415000468493,None,2,28,168,50,175.91390866599977,,,,175.90773387497757,176.50313716602977,177.42214579100255,left,0.9110415000468493,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.01,1,0.025,169,29,2,right,0.31935383297968656,None,2,29,169,60,177.43059508292936,,,,177.42412791599054,178.01980799995363,178.3428655830212,right,0.31935383297968656,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1.0,-1,0.4,170,30,2,left,0.3464197909925133,None,2,30,170,13,178.35295445797965,,,,178.34506574994884,178.94169183296617,179.29243362497073,left,0.3464197909925133,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-07,1,0.05,171,31,2,left,0.4239499589893967,None,2,31,171,43,179.30318058293778,,,,179.29443708295003,179.8913125830004,180.32199145795312,left,0.4239499589893967,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1.0,-1,0.025,172,32,2,left,0.27324391703587025,None,2,32,172,69,180.33072374993935,,,,180.32386624999344,180.91982045792975,181.2056220829254,left,0.27324391703587025,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1.0,1,0.4,173,33,2,right,0.18020570906810462,None,2,33,173,6,181.21411166596226,,,,181.2076022499241,181.82001841603778,182.00595570798032,right,0.18020570906810462,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1.0,-1,0.1,174,34,2,left,0.2217769999988377,None,2,34,174,41,182.0138692909386,,,,182.0079743330134,182.60323999996763,182.83898674999364,left,0.2217769999988377,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.001,-1,0.2,175,35,2,left,0.4306671250378713,None,2,35,175,24,182.85330416599754,,,,182.84112641599495,183.43670670792926,183.87191324995365,left,0.4306671250378713,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1.0,-1,0.2,176,36,2,left,0.10021408298052847,None,2,36,176,27,183.88008387503214,,,,183.87388741597533,184.47075704101007,184.5764592909254,left,0.10021408298052847,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-09,1,0.2,177,37,2,left,0.5213988339528441,None,2,37,177,14,184.58615266601555,,,,184.57845254102722,185.17468170798384,185.70508166600484,left,0.5213988339528441,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.01,-1,0.4,178,38,2,right,0.37183866603299975,None,2,38,178,11,185.71401745802723,,,,185.7070760410279,186.30307120794896,186.68927533295937,right,0.37183866603299975,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-05,-1,0.1,179,39,2,left,0.7066350829554722,None,2,39,179,37,186.69814854103606,,,,186.69155020802282,187.28631966596004,188.00561287498567,left,0.7066350829554722,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-07,-1,0.2,180,40,2,left,0.3567317919805646,None,2,40,180,22,188.0138762909919,,,,188.00750366598368,188.60314654093236,188.9720339999767,left,0.3567317919805646,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-09,-1,0.05,181,41,2,left,0.3470022500259802,None,2,41,181,49,188.98078570794314,,,,188.9739973329706,189.57000333303586,189.9226639160188,left,0.3470022500259802,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-05,1,0.05,182,42,2,left,0.37572425010148436,None,2,42,182,44,189.93110866600182,,,,189.92451741592959,190.52022166596726,190.90522733295802,left,0.37572425010148436,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-09,-1,0.1,183,43,2,left,0.35827208298724145,None,2,43,183,35,190.91382479097228,,,,190.90711962501518,191.5035495830234,191.87220570794307,left,0.35827208298724145,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
1e-09,1,0.4,184,44,2,left,0.3790585419628769,None,2,44,184,0,191.88057899998967,,,,191.87427287502214,192.469860333018,192.8555592909688,left,0.3790585419628769,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
0.001,-1,0.4,185,45,2,left,0.6107930829748511,None,2,45,185,10,192.86417337495368,,,,192.85741045803297,193.45311012503225,194.0716395409545,left,0.6107930829748511,None,demo,001,2025-01-26_15h03.15.556,contrast_sensitivity,2024.2.4,None,2025-01-26 15h03.22.047040 -0500,
