contrast,location,n_cycles,thisN,thisTrialN,thisRepN,response.keys,response.rt,response.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_experiment.started,begin_experiment.stopped,trial.started,response.started,trial.stopped,trials.response.keys,trials.response.rt,trials.response.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
0.1,-1,4,96,26,1,left,0.15101508295629174,None,1,26,96,40,84.46492912492249,,,,84.46072262490634,85.05640337,85.21375333401375,left,0.15101508295629174,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,1,2,97,27,1,left,0.17032662499696016,None,1,27,97,14,85.22333079192322,,,,85.21590795891825,85.80706187500618,85.99330217,left,0.17032662499696016,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,-1,1,98,28,1,left,0.12674708291888237,None,1,28,98,7,86.00754045892972,,,,85.99571504199412,86.59079420892522,86.72579929197673,left,0.12674708291888237,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,-1,2,99,29,1,left,0.35821362503338605,None,1,29,99,23,86.73472154,,,,86.72811620892026,87.32439237495419,87.69335008400958,left,0.35821362503338605,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,-1,16,100,30,1,left,0.14391141606029123,None,1,30,100,68,87.70758295897394,,,,87.69552054197993,88.29059758398216,88.44290262495633,left,0.14391141606029123,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,1,4,101,31,1,right,0.157890958,None,1,31,101,34,88.45155220897868,,,,88.44489470892586,89.04062512493692,89.20848958392162,right,0.157890958,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,1,4,102,32,1,right,0.9526387909427285,None,1,32,102,28,89.21449179190677,,,,89.20989862491842,89.80726099992171,90.76384895900264,right,0.9526387909427285,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,-1,1,103,33,1,left,0.318791083,None,1,33,103,13,90.77366595901549,,,,90.76631116692442,91.36147137498483,91.69264149991795,left,0.318791083,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,1,16,104,34,1,right,0.5696892499690875,None,1,34,104,58,91.70163116697222,,,,91.69441012491006,92.28954791696742,92.86082104197703,right,0.5696892499690875,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,-1,16,105,35,1,left,0.3317082079593092,None,1,35,105,63,92.87299566692673,,,,92.86221974994987,93.45751966699027,93.79230433399789,left,0.3317082079593092,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,1,4,106,36,1,right,0.40784399991389364,None,1,36,106,30,93.80090141692199,,,,93.79437817,94.3913295,94.80888895899989,right,0.40784399991389364,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,-1,8,107,37,1,left,0.21536362392362207,None,1,37,107,54,94.81441437499598,,,,94.81005966698285,95.40783574990928,95.62757799995597,left,0.21536362392362207,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,1,8,108,38,1,left,0.21292083302978426,None,1,38,108,44,95.64046295895241,,,,95.62884025,96.22623963,96.44137591694016,left,0.21292083302978426,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,1,8,109,39,1,right,0.12701141694560647,None,1,39,109,47,96.44656012498308,,,,96.44289095897693,97.04116766701918,97.17612174991518,right,0.12701141694560647,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,-1,4,110,40,1,left,1.7880384169984609,None,1,40,110,36,97.19080500002019,,,,97.17797408392653,97.79102433391381,99.59275316691492,left,1.7880384169984609,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,1,4,111,41,1,right,0.28855812491383404,None,1,41,111,33,99.60759854200296,,,,99.59474262502044,100.19146424997598,100.49086008395534,right,0.28855812491383404,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,1,8,112,42,1,left,0.3623124579899013,None,1,42,112,43,100.4970340419095,,,,100.49220758397132,101.0896976669319,101.45917116699275,left,0.3623124579899013,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,-1,1,113,43,1,left,0.3840865830425173,None,1,43,113,8,101.46539937495254,,,,101.4607193749398,102.05698195891455,102.44680137501564,left,0.3840865830425173,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,-1,8,114,44,1,left,0.27666249906178564,None,1,44,114,55,102.45685537497047,,,,102.44892508396879,103.04535595898051,103.32578020892106,left,0.27666249906178564,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.01,1,8,115,45,1,right,0.22102141694631428,None,1,45,115,46,103.33359787496738,,,,103.32794474996626,103.92697024997324,104.16002533398569,right,0.22102141694631428,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,-1,8,116,46,1,right,0.4965370410354808,None,1,46,116,49,104.1689636670053,,,,104.16233074991032,104.75742366700433,105.25998079194687,right,0.4965370410354808,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,1,2,117,47,1,right,0.1291437919717282,None,1,47,117,19,105.26812699995935,,,,105.26203508395702,105.85773962491658,105.99198112497106,right,0.1291437919717282,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,-1,1,118,48,1,left,0.3170161669841036,None,1,48,118,9,105.9974170839414,,,,105.99324004200753,106.59083704196382,106.91379129199777,left,0.3170161669841036,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,-1,16,119,49,1,left,0.47710379189811647,None,1,49,119,64,106.92370312497951,,,,106.91593033401296,107.5117901249323,107.99317183392122,left,0.47710379189811647,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.01,1,4,120,50,1,right,0.25214258302003145,None,1,50,120,32,108.00166545901448,,,,107.99505762499757,108.5896851,108.8440979589941,right,0.25214258302003145,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,-1,8,121,51,1,left,0.28998787503223866,None,1,51,121,51,108.8562658339506,,,,108.84545091690961,109.44064962491393,109.74259554198943,left,0.28998787503223866,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,-1,1,122,52,1,left,0.31228650000412017,None,1,52,122,12,109.75118199991994,,,,109.74485112493858,110.34070145897567,110.65854299999774,left,0.31228650000412017,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,1,2,123,53,1,right,0.5393702080473304,None,1,53,123,17,110.66599279199727,,,,110.66046091692988,111.25736924994271,111.80905066698324,right,0.5393702080473304,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,-1,16,124,54,1,left,0.24816374899819493,None,1,54,124,69,111.81806912494358,,,,111.81123150000349,112.40761166694574,112.66049620893318,left,0.24816374899819493,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,-1,8,125,55,1,left,0.30904024897608906,None,1,55,125,52,112.66864049993455,,,,112.6624967919197,113.25777529191691,113.57658804196399,left,0.30904024897608906,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,1,2,126,56,1,right,0.2475951659725979,None,1,56,126,16,113.58430845895782,,,,113.57894762500655,114.17412945895921,114.42834420897998,right,0.2475951659725979,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.01,-1,8,127,57,1,left,0.1887872910592705,None,1,57,127,53,114.44056162494235,,,,114.42980579193681,115.04091204190627,115.24252204201184,left,0.1887872910592705,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,-1,16,128,58,1,left,0.35011179104913026,None,1,58,128,66,115.25142649991903,,,,115.24476195895113,115.84053887496702,116.19650808395818,left,0.35011179104913026,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,1,16,129,59,1,left,0.9953755830647424,None,1,59,129,57,116.20691720896866,,,,116.1988994589774,116.7932649999857,117.79230649990495,left,0.9953755830647424,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,-1,2,130,60,1,left,0.36396024900022894,None,1,60,130,24,117.8000733340159,,,,117.79417541692965,118.3908049169695,118.75961766694672,left,0.36396024900022894,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,1,8,131,61,1,right,0.097426916,None,1,61,131,48,118.76807004201692,,,,118.7621799169574,119.35720141697675,119.45957987499423,right,0.097426916,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,-1,4,132,62,1,left,0.1849862498929724,None,1,62,132,38,119.46615845896304,,,,119.46184112492483,120.05756445892621,120.24686441698577,left,0.1849862498929724,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,1,2,133,63,1,left,0.2119746239623055,None,1,63,133,15,120.2569179169368,,,,120.24921583395917,120.84558533399832,121.0602583339205,left,0.2119746239623055,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,1,16,134,64,1,right,0.077550583,None,1,64,134,61,121.06866591691505,,,,121.06203745899256,121.65707166690845,121.74371349997818,right,0.077550583,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,-1,2,135,65,1,left,0.1688810420455411,None,1,65,135,27,121.75719566701446,,,,121.74607587500941,122.34064308390953,122.5128936,left,0.1688810420455411,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,-1,2,136,66,1,left,0.10076424898579717,None,1,66,136,26,122.52359837491531,,,,122.51520004193299,123.11280133400578,123.22628404200077,left,0.10076424898579717,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.01,1,2,137,67,1,left,0.4790140410186723,None,1,67,137,18,123.23407324997243,,,,123.22857758391183,123.82366470899433,124.30956841690931,left,0.4790140410186723,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,1,8,138,68,1,right,0.075098917,None,1,68,138,45,124.31747137499042,,,,124.31198079197202,124.90635129192378,124.99104912497569,right,0.075098917,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,1,1,139,69,1,right,0.8915917910635471,None,1,69,139,3,124.99773237493355,,,,124.99305816693231,125.58981549995951,126.49259149993304,right,0.8915917910635471,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,1,8,140,0,2,right,0.2834924579365179,None,2,0,140,48,126.50171979190782,,,,126.4948852090165,127.09086470899638,127.37979699997231,right,0.2834924579365179,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,1,2,141,1,2,right,0.17045595799572766,None,2,1,141,19,127.39029991696589,,,,127.38209983392153,127.97795787500218,128.1593047089409,right,0.17045595799572766,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,-1,1,142,2,2,left,0.2733666669810191,None,2,2,142,9,128.17454266699497,,,,128.16143304191064,128.77496904192958,129.05981449992396,left,0.2733666669810191,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,-1,2,143,3,2,left,0.11249379196669906,None,2,3,143,23,129.07381574995816,,,,129.06217341695447,129.67492720892187,129.79647874995135,left,0.11249379196669906,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,1,4,144,4,2,left,0.36332408303860575,None,2,4,144,29,129.80724100000225,,,,129.7985891669523,130.39401091693435,130.75977200001944,left,0.36332408303860575,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,-1,4,145,5,2,left,0.25704341602977365,None,2,5,145,38,130.7738749999553,,,,130.7619595839642,131.37431979191024,131.64216754201334,left,0.25704341602977365,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,-1,4,146,6,2,left,0.4084379990817979,None,2,6,146,35,131.6505952499574,,,,131.64403124991804,132.24081899994053,132.65982574992813,left,0.4084379990817979,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.01,1,4,147,7,2,right,0.522986249,None,2,7,147,32,132.67425554199144,,,,132.6618847089121,133.25627666700166,133.79131441691425,right,0.522986249,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,1,2,148,8,2,right,0.28803504107054323,None,2,8,148,17,133.79688554198947,,,,133.7928352089366,134.37819774996024,134.67629766697064,right,0.28803504107054323,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,1,4,149,9,2,left,0.9478985409950837,None,2,9,149,28,134.6839447,,,,134.6785351249855,135.27429220895283,136.22676033398602,left,0.9478985409950837,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.01,1,8,150,10,2,right,0.4820397909497842,None,2,10,150,46,136.24014312494546,,,,136.22838770900853,136.82412620901596,137.30983641697094,right,0.4820397909497842,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.01,1,2,151,11,2,left,0.380905625,None,2,11,151,18,137.31749995891005,,,,137.3118544999743,137.9063886249205,138.29343245900236,left,0.380905625,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,-1,16,152,12,2,left,0.2165367080597207,None,2,12,152,69,138.30733895895537,,,,138.2955649169162,138.89057962491643,139.11003124993294,left,0.2165367080597207,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,-1,2,153,13,2,left,0.11143345793243498,None,2,13,153,21,139.1183548339177,,,,139.1125355840195,139.70782291691285,139.8268898340175,left,0.11143345793243498,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.01,-1,4,154,14,2,left,0.27103970805183053,None,2,14,154,39,139.84058366692625,,,,139.82887004199438,140.42404766695108,140.7079606669722,left,0.27103970805183053,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,-1,8,155,15,2,left,0.15775433310773224,None,2,15,155,50,140.71349454193842,,,,140.70906758401543,141.3062932919711,141.4748103339225,left,0.15775433310773224,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,1,1,156,16,2,left,0.5002023749984801,None,2,16,156,2,141.4803586669732,,,,141.47632245894056,142.07383162493352,142.57598112500273,left,0.5002023749984801,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,1,8,157,17,2,right,0.43699445796664804,None,2,17,157,45,142.5841014169855,,,,142.57816529192496,143.17400433390867,143.61311104195192,right,0.43699445796664804,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.01,-1,16,158,18,2,left,0.5780722920317203,None,2,18,158,67,143.62364845897537,,,,143.61547629197594,144.21197029191535,144.7935087919468,left,0.5780722920317203,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.01,-1,2,159,19,2,left,0.10234495799522847,None,2,19,159,25,144.80082433391362,,,,144.79590849997476,145.39063437492587,145.49638579192106,left,0.10234495799522847,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,1,1,160,20,2,right,0.9185301669640467,None,2,20,160,5,145.50694070896134,,,,145.4984103339957,146.0986117089633,147.02653870894574,right,0.9185301669640467,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,1,1,161,21,2,right,0.369974208,None,2,21,161,3,147.0347762919264,,,,147.02869866695255,147.62390116695315,148.00814862491097,right,0.369974208,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,1,1,162,22,2,right,0.760331541,None,2,22,162,0,148.01393920893315,,,,148.00933908391744,148.59556204196997,149.35881620901637,right,0.760331541,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,-1,2,163,23,2,left,0.35761662502773106,None,2,23,163,26,149.3652795839589,,,,149.36077024997212,149.95627245900687,150.3269131249981,left,0.35761662502773106,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,-1,1,164,24,2,left,0.3169111240422353,None,2,24,164,10,150.34084537497256,,,,150.3290819589747,150.9239021249814,151.25024829199538,left,0.3169111240422353,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,-1,16,165,25,2,right,0.3240565829910338,None,2,25,165,65,151.2573532499373,,,,151.25138691696338,151.8447680840036,152.1765558340121,right,0.3240565829910338,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,-1,8,166,26,2,left,0.31290874909609556,None,2,26,166,54,152.1845645419089,,,,152.17861604201607,152.77396041702013,153.09231479198206,left,0.31290874909609556,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,1,1,167,27,2,right,0.058003082987852395,None,2,27,167,6,153.0991157089593,,,,153.0946162500186,153.69075454201084,153.7591059,right,0.058003082987852395,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,-1,16,168,28,2,left,0.4762995830969885,None,2,28,168,64,153.76635737495963,,,,153.76145133399405,154.3745878339978,154.85993283393327,left,0.4762995830969885,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,1,16,169,29,2,left,0.4245054579805583,None,2,29,169,56,154.8681545839645,,,,154.86248945898842,155.45722274994478,155.89358216698747,left,0.4245054579805583,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.01,1,16,170,30,2,left,0.42477612500078976,None,2,30,170,60,155.90126025001518,,,,155.8959077919135,156.49104583391454,156.92604016698897,left,0.42477612500078976,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,-1,2,171,31,2,left,0.369635874,None,2,31,171,27,156.93477574991994,,,,156.9282214170089,157.52300199994352,157.9077003749553,left,0.369635874,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,1,4,172,32,2,right,0.3366961660794914,None,2,32,172,30,157.91288770898245,,,,157.90887587494217,158.49498862493783,158.84368149994407,right,0.3366961660794914,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,-1,4,173,33,2,left,0.39877437497489154,None,2,33,173,36,158.85712016699836,,,,158.84598595893476,159.44088716700207,159.8429830839159,left,0.39877437497489154,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,-1,8,174,34,2,left,0.30383766698651016,None,2,34,174,55,159.85094633395784,,,,159.84529245900922,160.44072341697756,160.75954712496605,left,0.30383766698651016,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,1,16,175,35,2,right,0.24950087489560246,None,2,35,175,62,160.76864333392587,,,,160.7617610419402,161.35711658396758,161.6097041249741,right,0.24950087489560246,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,-1,16,176,36,2,left,0.4421125410590321,None,2,36,176,66,161.6177181,,,,161.61176312493626,162.20744824991561,162.65969420899637,left,0.4421125410590321,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,1,16,177,37,2,left,0.3190595420310274,None,2,37,177,57,162.66780166700482,,,,162.66199212498032,163.25746041699313,163.58030683395918,left,0.3190595420310274,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,1,2,178,38,2,left,0.4415202910313383,None,2,38,178,14,163.59030291694216,,,,163.58257037494332,164.17898258392233,164.62671191699337,left,0.4415202910313383,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,-1,8,179,39,2,left,0.46826883300673217,None,2,39,179,49,164.63502783398144,,,,164.62875295896083,165.22318383399397,165.69492674991488,left,0.46826883300673217,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,1,2,180,40,2,right,0.34347812505438924,None,2,40,180,20,165.70622937497683,,,,165.69627391698305,166.28996704192832,166.64195437496528,right,0.34347812505438924,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,1,4,181,41,2,right,0.44602095801383257,None,2,41,181,34,166.6486781669082,,,,166.64356854197104,167.2304059,167.68086729198694,right,0.44602095801383257,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,-1,1,182,42,2,left,0.2617597500793636,None,2,42,182,13,167.69071929191705,,,,167.68199333397206,168.29161820898298,168.5592324589379,left,0.2617597500793636,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,-1,1,183,43,2,left,0.3499290000181645,None,2,43,183,8,168.5747374589555,,,,168.56101804191712,169.15745020890608,169.5097015419742,left,0.3499290000181645,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,-1,4,184,44,2,left,0.2473079579649493,None,2,44,184,40,169.5238585,,,,169.51144441694487,170.10776566690765,170.35991245892365,left,0.2473079579649493,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,-1,8,185,45,2,left,0.15893287409562618,None,2,45,185,51,170.36965020897333,,,,170.36200466693845,170.9744383340003,171.14288229192607,left,0.15893287409562618,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-08,-1,16,186,46,2,left,0.3395858750445768,None,2,46,186,63,171.15745974995662,,,,171.1450321249431,171.74071024998557,172.09386491694022,left,0.3395858750445768,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.1,-1,16,187,47,2,left,0.25974883302114904,None,2,47,187,68,172.10719337500632,,,,172.09536979196128,172.6956022,172.95993791695219,left,0.25974883302114904,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.001,1,4,188,48,2,left,0.24196691601537168,None,2,48,188,31,172.9688496249728,,,,172.9622577499831,173.55628999997862,173.80913841701113,left,0.24196691601537168,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.01,-1,1,189,49,2,left,0.38703691703267395,None,2,49,189,11,173.8160845839884,,,,173.8112839589594,174.40720812499058,174.79739795892965,left,0.38703691703267395,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1e-06,1,1,190,50,2,left,0.2079551659990102,None,2,50,190,1,174.80612999992445,,,,174.79956341697834,175.3983946669614,175.60990158398636,left,0.2079551659990102,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
1,-1,4,191,51,2,left,0.1557120829820633,None,2,51,191,41,175.6187996249646,,,,175.61203191697132,176.2126792089548,176.37622937501874,left,0.1557120829820633,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
0.0001,1,2,192,52,2,left,0.35955179191660136,None,2,52,192,16,176.38490729196928,,,,176.37826999998651,176.97380729194265,177.3431267499691,left,0.35955179191660136,None,demo,001,2025-02-03_14h23.25.595,contrast_sensitivity,2024.2.4,None,2025-02-03 14h23.30.336431 -0500
