contrast,location,size,thisN,thisTrialN,thisRepN,response.keys,response.rt,response.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_experiment.started,begin_experiment.stopped,trial.started,response.started,trial.stopped,trials.response.keys,trials.response.rt,trials.response.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.0001,-1,0.025,93,33,1,right,0.6731959589524195,None,1,33,93,55,162.22179112490267,,,,162.2171001669485,162.8145876249764,163.4991098329192,right,0.6731959589524195,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,-1,0.025,94,34,1,left,0.36304516706150025,None,1,34,94,59,163.50473929196596,,,,163.50021570792887,164.08554462494794,164.4530744169606,left,0.36304516706150025,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,-1,0.2,95,35,1,left,0.5482050830032676,None,1,35,95,19,164.46419941692147,,,,164.45432316698134,165.05054408300202,165.60201841697562,left,0.5482050830032676,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,-1,0.05,96,36,1,left,0.1451575419632718,None,1,36,96,46,165.6142519999994,,,,165.60309883300215,166.19759558292571,166.35014570795465,left,0.1451575419632718,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,1,0.05,97,37,1,left,0.4481451250612736,None,1,37,97,38,166.35522604198195,,,,166.35148745798506,166.9475747499382,167.3998934169067,left,0.4481451250612736,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,-1,0.1,98,38,1,right,0.5360467500286177,None,1,38,98,32,167.40495916688815,,,,167.40114312490914,167.99763874989003,168.53625579189975,right,0.5360467500286177,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,1,0.2,99,39,1,right,0.14301066601183265,None,1,39,99,16,168.54762754193507,,,,168.53738329198677,169.1316170420032,169.28241820796393,right,0.14301066601183265,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,-1,0.05,100,40,1,right,0.3609229999128729,None,1,40,100,45,169.28768895799294,,,,169.2837092919508,169.88186070800293,170.25001108297147,right,0.3609229999128729,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,1,0.2,101,41,1,left,0.3196923329960555,None,1,41,101,13,170.25764491700102,,,,170.25187412498053,170.8489573749248,171.17168270796537,left,0.3196923329960555,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,1,0.1,102,42,1,right,0.3514959580497816,None,1,42,102,28,171.18182508298196,,,,171.1736300420016,171.77010474994313,172.13230462488718,right,0.3514959580497816,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,-1,0.4,103,43,1,left,0.37448400002904236,None,1,43,103,8,172.13731624989305,,,,172.13339029194321,172.7310631669825,173.11563274997752,left,0.37448400002904236,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,1,0.1,104,44,1,right,0.3952364580472931,None,1,44,104,25,173.12101537489798,,,,173.11666533292737,173.70227795792744,174.09918899997137,right,0.3952364580472931,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,-1,0.1,105,45,1,left,0.41998712497297674,None,1,45,105,33,174.1038067919435,,,,174.10019599995576,174.69755749998149,175.11973104195204,left,0.41998712497297674,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,1,0.2,106,46,1,left,0.4803048330359161,None,1,46,106,12,175.131958541926,,,,175.12149924994446,175.7152210419299,176.20169608294964,left,0.4803048330359161,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,1,0.025,107,47,1,right,0.9992275000549853,None,1,47,107,50,176.21489387494512,,,,176.20363812497817,176.7982254999224,177.79980341694318,right,0.9992275000549853,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,-1,0.2,108,48,1,left,0.4706472920952365,None,1,48,108,20,177.80506170797162,,,,177.80133887496777,178.39775812497828,178.8828434579773,left,0.4706472920952365,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,1,0.1,109,49,1,right,0.46738237503450364,None,1,49,109,29,178.88837333291303,,,,178.884117999929,179.48101454193238,179.95197591697797,right,0.46738237503450364,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,-1,0.05,110,50,1,left,0.5227749160258099,None,1,50,110,47,179.96433599991724,,,,179.95303174993023,180.5665791669162,181.10195270797703,left,0.5227749160258099,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,1,0.4,111,51,1,right,0.35248570796102285,None,1,51,111,1,181.11525799997617,,,,181.10406779195182,181.71585683291778,182.0850961249089,right,0.35248570796102285,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,-1,0.4,112,52,1,left,0.3527984169777483,None,1,52,112,10,182.0993372919038,,,,182.08739645790774,182.6995140829822,183.06765358289704,left,0.3527984169777483,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,1,0.025,113,53,1,left,0.47384737501852214,None,1,53,113,48,183.08216816699132,,,,183.0695102919126,183.66630641696975,184.15113595791627,left,0.47384737501852214,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,-1,0.4,114,54,1,left,0.6462024169741198,None,1,54,114,7,184.16524133295752,,,,184.153139666887,184.7660802078899,185.41842154192273,left,0.6462024169741198,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,1,0.025,115,55,1,left,0.6595635409466922,None,1,55,115,51,185.43212416698225,,,,185.42031062499154,186.03267962497193,186.7017230829224,left,0.6595635409466922,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,-1,0.025,116,56,1,left,0.611479791929014,None,1,56,116,54,186.71546687500086,,,,186.7035843329504,187.2997580829542,187.9184925419977,left,0.611479791929014,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,1,0.05,117,57,1,left,0.5360615419922397,None,1,57,117,37,187.93200083298143,,,,187.9202679579612,188.5330904169241,189.08417804189958,left,0.5360615419922397,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,1,0.05,118,58,1,right,0.5625410410575569,None,1,58,118,36,189.09889991697855,,,,189.08612266695127,189.69963662489317,190.27156504197046,right,0.5625410410575569,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,-1,0.4,119,59,1,left,0.8523192919092253,None,1,59,119,6,190.28197620797437,,,,190.2730174579192,190.88283870799933,191.75236779195257,left,0.8523192919092253,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,-1,0.05,120,0,2,left,0.4397140829823911,None,2,0,120,42,191.7656037498964,,,,191.75425141688902,192.36639895790722,192.81850924994797,left,0.4397140829823911,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,1,0.4,121,1,2,right,0.3667089589871466,None,2,1,121,1,192.83199833298568,,,,192.82057070790324,193.4333323749015,193.8038192919921,right,0.3667089589871466,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,1,0.2,122,2,2,right,0.34745779202785343,None,2,2,122,15,193.81546891690232,,,,193.80558441695757,194.41662899998482,194.76791004196275,right,0.34745779202785343,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,-1,0.025,123,3,2,left,0.38830412505194545,None,2,3,123,56,194.7821523329476,,,,194.7698640829185,195.38265641697217,195.78406112489756,left,0.38830412505194545,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,-1,0.1,124,4,2,left,0.40589562500827014,None,2,4,124,32,195.79857124993578,,,,195.78582291689236,196.3998370419722,196.81824320799205,left,0.40589562500827014,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,1,0.2,125,5,2,right,0.9877747920108959,None,2,5,125,12,196.8319454579614,,,,196.82030974992085,197.4162168749608,198.41748174990062,right,0.9877747920108959,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,-1,0.2,126,6,2,left,0.4357082499191165,None,2,6,126,23,198.43261495791376,,,,198.41925224999432,199.03320020798128,199.48330283293035,left,0.4357082499191165,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,-1,0.025,127,7,2,left,0.6669689579866827,None,2,7,127,58,199.4904817919014,,,,199.48492308298592,200.0829014579067,200.76847216696478,left,0.6669689579866827,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,-1,0.1,128,8,2,right,0.5997068329015747,None,2,8,128,31,200.7818343329709,,,,200.7704493328929,201.36659899994265,201.9682822918985,right,0.5997068329015747,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,-1,0.05,129,9,2,left,0.4595719169592485,None,2,9,129,47,201.98193274997175,,,,201.97008199989796,202.58538829197641,203.0513682499295,left,0.4595719169592485,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,1,0.05,130,10,2,left,0.4551627089967951,None,2,10,130,37,203.0655704169767,,,,203.05338720791042,203.66689875000156,204.13486995792482,left,0.4551627089967951,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,1,0.05,131,11,2,right,0.4780805829213932,None,2,11,131,41,204.14904670789838,,,,204.13677424995694,204.74974429199938,205.23458695795853,right,0.4780805829213932,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,1,0.1,132,12,2,right,0.35838487499859184,None,2,12,132,27,205.24897637497634,,,,205.23646862490568,205.84939454193227,206.2174440829549,right,0.35838487499859184,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,1,0.2,133,13,2,right,0.39011354197282344,None,2,13,133,17,206.23225012491457,,,,206.21930779190734,206.81665354198776,207.2181263329694,right,0.39011354197282344,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,-1,0.025,134,14,2,right,0.300958166946657,None,2,14,134,54,207.23211291700136,,,,207.21996362495702,207.83272508298978,208.15180245798547,right,0.300958166946657,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,1,0.1,135,15,2,left,0.4517667090985924,None,2,15,135,25,208.16537512489595,,,,208.1539127919823,208.76587449992076,209.2348263328895,left,0.4517667090985924,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,-1,0.2,136,16,2,right,0.28349020902533084,None,2,16,136,20,209.24893395788968,,,,209.23672299995087,209.8491629579803,210.13503512495663,right,0.28349020902533084,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,1,0.025,137,17,2,right,0.49939345789607614,None,2,17,137,48,210.14872937498149,,,,210.13701966695953,210.74923254200257,211.25115595792886,right,0.49939345789607614,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,1,0.2,138,18,2,right,0.5709029999561608,None,2,18,138,13,211.26530641689897,,,,211.25340474990662,211.8656087499112,212.45000658289064,right,0.5709029999561608,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,-1,0.025,139,19,2,left,0.5439378749579191,None,2,19,139,55,212.45535299996845,,,,212.4513362919679,213.04863216693047,213.5996538749896,left,0.5439378749579191,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,1,0.4,140,20,2,right,0.5605967500014231,None,2,20,140,2,213.60555770795327,,,,213.6009667919716,214.19999129197095,214.768471499905,right,0.5605967500014231,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,-1,0.05,141,21,2,right,0.3592809169786051,None,2,21,141,44,214.78219124989118,,,,214.77036324993242,215.3832879998954,215.75172679196112,right,0.3592809169786051,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,-1,0.025,142,22,2,left,0.2984530000248924,None,2,22,142,59,215.7654680419946,,,,215.7535705829505,216.3491073329933,216.6527077499777,left,0.2984530000248924,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,-1,0.2,143,23,2,left,0.42495350004173815,None,2,23,143,18,216.66544741694815,,,,216.6551169169834,217.2663544169627,217.7016596669564,left,0.42495350004173815,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,1,0.025,144,24,2,left,0.4173834159737453,None,2,24,144,51,217.71539966692217,,,,217.70356508297846,218.30106695799623,218.73216324998066,left,0.4173834159737453,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,-1,0.025,145,25,2,right,0.419004459050484,None,2,25,145,57,218.73693812498823,,,,218.73328183300328,219.33190141699743,219.75356562493835,right,0.419004459050484,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,-1,0.1,146,26,2,left,0.37659583310596645,None,2,26,146,33,219.7649423329858,,,,219.75517708295956,220.3488550829934,220.7349994169781,left,0.37659583310596645,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,-1,0.1,147,27,2,left,0.25729179207701236,None,2,27,147,34,220.74870724999346,,,,220.73767466691788,221.3491206249455,221.61762199993245,left,0.25729179207701236,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,1,0.1,148,28,2,right,0.20093533291947097,None,2,28,148,26,221.63202737492975,,,,221.61969454190694,222.23241637495812,222.4515825829003,right,0.20093533291947097,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,1,0.05,149,29,2,right,0.17366224993020296,None,2,29,149,39,222.46538999991026,,,,222.4534307079157,223.06565445789602,223.2532544999849,right,0.17366224993020296,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,1,0.025,150,30,2,right,0.06674999999813735,None,2,30,150,53,223.26542729197536,,,,223.2550496669719,223.86555316695012,223.94143683288712,right,0.06674999999813735,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,-1,0.05,151,31,2,left,0.16960833291523159,None,2,31,151,46,223.94833758298773,,,,223.942567332997,224.53372074989602,224.71764099993743,left,0.16960833291523159,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,1,0.05,152,32,2,left,0.3156044170027599,None,2,32,152,36,224.73180062498432,,,,224.71945637499448,225.3186826669844,225.648976874887,left,0.3156044170027599,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,1,0.05,153,33,2,left,0.2466348329326138,None,2,33,153,38,225.65441245795228,,,,225.65009041689336,226.23666129191406,226.48803149990272,left,0.2466348329326138,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,-1,0.2,154,34,2,left,0.05240475002210587,None,2,34,154,22,226.49835241690744,,,,226.4898515829118,227.08384545799345,227.14894595788792,left,0.05240475002210587,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,1,0.4,155,35,2,right,0.8082971659023315,None,2,35,155,3,227.1541091669351,,,,227.1501550419489,227.74901458295062,228.56761599995662,right,0.8082971659023315,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,1,0.1,156,36,2,right,0.22989541699644178,None,2,36,156,29,228.576476624934,,,,228.56990020792,229.16531370789744,229.40330020792317,right,0.22989541699644178,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,-1,0.4,157,37,2,left,0.1637109590228647,None,2,37,157,9,229.41538770799525,,,,229.4052247919608,230.0164688329678,230.1849969578907,left,0.1637109590228647,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,1,0.4,158,38,2,right,0.2268508750712499,None,2,38,158,4,230.19882737495936,,,,230.18685879197437,230.78234029188752,231.0190471248934,right,0.2268508750712499,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,1,0.4,159,39,2,right,0.2759817910846323,None,2,39,159,5,231.03212662495207,,,,231.02111666696146,231.61516970791854,231.90039437497035,right,0.2759817910846323,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,1,0.2,160,40,2,right,0.2261566249653697,None,2,40,160,16,231.90877858293243,,,,231.9022924999008,232.49899862497114,232.7340224579675,right,0.2261566249653697,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,-1,0.4,161,41,2,left,0.19402249995619059,None,2,41,161,10,232.7420286249835,,,,232.7361675829161,233.33209379191976,233.5341685418971,left,0.19402249995619059,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,1,0.025,162,42,2,left,0.33316704200115055,None,2,42,162,49,233.54866154189222,,,,233.53599004191346,234.13193062494975,234.4676914169686,left,0.33316704200115055,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,1,0.1,163,43,2,right,0.2818432910135016,None,2,43,163,28,234.4819125829963,,,,234.4696211249102,235.08222245797515,235.36733137490228,right,0.2818432910135016,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,1,0.025,164,44,2,right,0.15377262502443045,None,2,44,164,50,235.38189354189672,,,,235.3684199169511,235.98224829195533,236.15155691700056,right,0.15377262502443045,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,1,0.05,165,45,2,right,0.16342700005043298,None,2,45,165,40,236.16557049995754,,,,236.15355820790865,236.7486108749872,236.9178246249212,right,0.16342700005043298,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,-1,0.1,166,46,2,right,0.3577664999756962,None,2,46,166,30,236.92658433294855,,,,236.92060637497343,237.5152022918919,237.88456312497146,right,0.3577664999756962,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,-1,0.2,167,47,2,left,0.3188814999302849,None,2,47,167,19,237.89856124995276,,,,237.88649762491696,238.48211174993776,238.80499254190363,left,0.3188814999302849,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,-1,0.05,168,48,2,left,0.41013216599822044,None,2,48,168,43,238.81502358289436,,,,238.80651379190385,239.41584837494884,239.834442207939,left,0.41013216599822044,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,-1,0.4,169,49,2,left,0.0785003750352189,None,2,49,169,7,239.84320091689005,,,,239.83640933292918,240.44942899991293,240.5336099169217,left,0.0785003750352189,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,-1,0.4,170,50,2,left,0.11184866703115404,None,2,50,170,11,240.54109612491447,,,,240.53573833289556,241.1310848329449,241.25061099999584,left,0.11184866703115404,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,1,0.2,171,51,2,left,0.34950099990237504,None,2,51,171,14,241.25853958295193,,,,241.25234283297323,241.85455737495795,242.21771583298687,left,0.34950099990237504,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,1,0.025,172,52,2,right,0.16183983301743865,None,2,52,172,52,242.22594862489495,,,,242.21957120799925,242.81521266698837,242.98374208295718,right,0.16183983301743865,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,-1,0.2,173,53,2,left,0.265011583105661,None,2,53,173,21,242.99233366688713,,,,242.98570566694252,243.58187149988953,243.8506966669811,left,0.265011583105661,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,1,0.1,174,54,2,left,0.3232381659327075,None,2,54,174,24,243.8581224998925,,,,243.8527988329297,244.44861212489195,244.78421808290295,left,0.3232381659327075,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,-1,0.4,175,55,2,left,0.37298887502402067,None,2,55,175,6,244.7930226669414,,,,244.78653849998955,245.3818354998948,245.76737083296757,left,0.37298887502402067,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,-1,0.4,176,56,2,left,0.17666416591964662,None,2,56,176,8,245.77604695793707,,,,245.76937100000214,246.36525995796546,246.55084208294284,left,0.17666416591964662,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,-1,0.1,177,57,2,left,0.2733186660334468,None,2,57,177,35,246.55926441692282,,,,246.5528038329212,247.14851458289195,247.43429691693746,left,0.2733186660334468,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,-1,0.05,178,58,2,right,0.3166396669112146,None,2,58,178,45,247.44286079192534,,,,247.43622929195408,248.0490554169519,248.37042270798702,right,0.3166396669112146,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,1,0.4,179,59,2,left,0.4359550839290023,None,2,59,179,0,248.3818501669448,,,,248.3724033329636,248.9688636669889,249.41753816697747,left,0.4359550839290023,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,-1,0.1,180,0,3,left,0.27362537500448525,None,3,0,180,34,249.42597512493376,,,,249.41953345795628,250.0150908329524,250.30078870791476,left,0.27362537500448525,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.05,1,0.05,181,1,3,right,0.5303340419195592,None,3,1,181,39,250.3093848329736,,,,250.30276937491726,250.89842270791996,251.43430191697553,right,0.5303340419195592,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.1,-1,0.2,182,2,3,left,0.37072045798413455,None,3,2,182,22,251.44300670793746,,,,251.43630099995062,252.03192387497984,252.41739212488756,left,0.37072045798413455,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1e-08,-1,0.025,183,3,3,left,0.43772979208733886,None,3,3,183,54,252.42615624994505,,,,252.41950704192277,253.01489845791366,253.45436941692606,left,0.43772979208733886,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.01,1,0.025,184,4,3,right,0.4783603339456022,None,3,4,184,50,253.46501416689716,,,,253.4565809170017,254.0532751249848,254.53371449990664,right,0.4783603339456022,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
1.0,1,0.2,185,5,3,right,0.44775074999779463,None,3,5,185,17,254.54159808298573,,,,254.53587449993938,255.13186199998017,255.5836588749662,right,0.44775074999779463,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
0.0001,1,0.4,186,6,3,right,0.4732051659375429,None,3,6,186,1,255.59163058293052,,,,255.5855019169394,256.18228404188994,256.6673620418878,right,0.4732051659375429,None,demo2,001,2025-01-26_16h34.42.314,contrast_sensitivity,2024.2.4,None,2025-01-26 16h34.49.717769 -0500,
