contrast,location,cpd,thisN,thisTrialN,thisRepN,response.keys,response.rt,response.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_experiment.started,begin_experiment.stopped,trial.started,response.started,trial.stopped,trials.response.keys,trials.response.rt,trials.response.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1.0,1,1,190,50,2,right,0.04311941599007696,None,2,50,190,6,170.687080624979,,,,170.68284037499689,171.27867133298423,171.3308496249374,right,0.04311941599007696,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,-1,8,191,51,2,left,0.13376166601665318,None,2,51,191,53,171.33815941703506,,,,171.33306400000583,171.92838708299678,172.0682621669257,left,0.13376166601665318,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,1,1,192,52,2,left,0.30094020802062005,None,2,52,192,1,172.07730383297894,,,,172.07033345801756,172.66471562499646,172.96771220793016,left,0.30094020802062005,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,-1,2,193,53,2,left,0.18698245799168944,None,2,53,193,23,172.97809758293442,,,,172.9703896669671,173.56688662501983,173.76419379201252,left,0.18698245799168944,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,1,16,194,54,2,left,0.2057137080701068,None,2,54,194,56,173.77279670792632,,,,173.76658937497996,174.3618790420005,174.58134887495544,left,0.2057137080701068,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,1,8,195,55,2,left,0.7681953749852255,None,2,55,195,42,174.58965883299243,,,,174.58376833295915,175.1783492079703,175.9488827920286,left,0.7681953749852255,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,-1,2,196,56,2,left,0.586196165997535,None,2,56,196,25,175.96074570796918,,,,175.9501593329478,176.54442112497054,177.13420616695657,left,0.586196165997535,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,1,16,197,57,2,right,0.16534154198598117,None,2,57,197,62,177.1477579169441,,,,177.13586137501989,177.73286195797846,177.91434949997347,right,0.16534154198598117,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,-1,2,198,58,2,left,0.9177771249087527,None,2,58,198,21,177.9285404169932,,,,177.91666024993174,178.511754832929,179.43480204197112,left,0.9177771249087527,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,1,2,199,59,2,right,0.10143012506887317,None,2,59,199,19,179.44480016699526,,,,179.43696149997413,180.03308337496128,180.14706274995115,right,0.10143012506887317,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,1,1,200,60,2,right,0.24389341694768518,None,2,60,200,4,180.15408370795194,,,,180.14942295802757,180.74580129201058,180.99764650000725,right,0.24389341694768518,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,-1,1,201,61,2,left,0.5474842080147937,None,2,61,201,13,181.0067580420291,,,,180.99997329199687,181.59498058294412,182.14659699995536,left,0.5474842080147937,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,1,8,202,62,2,left,0.7171686659567058,None,2,62,202,45,182.15253054199275,,,,182.148124792031,182.74521600001026,183.46505866700318,left,0.7171686659567058,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,-1,2,203,63,2,left,0.218609832925722,None,2,63,203,24,183.4781804169761,,,,183.4662278329488,184.06102529203054,184.28197449992876,left,0.218609832925722,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,-1,4,204,64,2,left,0.34084329090546817,None,2,64,204,41,184.29406724998262,,,,184.28336816700175,184.87850370793603,185.23064299998805,left,0.34084329090546817,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,1,16,205,65,2,left,0.5167386669199914,None,2,65,205,60,185.23880233301315,,,,185.2326455420116,185.8285634169588,186.34786066692322,left,0.5167386669199914,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,-1,16,206,66,2,right,0.2809475410031155,None,2,66,206,64,186.35592141700909,,,,186.35027279192582,186.9444777079625,187.2303899580147,right,0.2809475410031155,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,1,4,207,67,2,right,0.267914165975526,None,2,67,207,33,187.23908608302008,,,,187.23269166692626,187.8283980829874,188.10181987495162,right,0.267914165975526,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,1,1,208,68,2,right,0.19218070805072784,None,2,68,208,5,188.11050566693302,,,,188.10390624997672,188.69924474996515,188.89789645792916,right,0.19218070805072784,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,-1,8,209,69,2,left,0.2921759579330683,None,2,69,209,55,188.90516183292493,,,,188.9001917919377,189.49519887496717,189.79778633301612,left,0.2921759579330683,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,-1,1,210,0,3,left,0.46057762403506786,None,3,0,210,13,189.80661183292978,,,,189.8002329999581,190.3956591669703,190.86442241701297,left,0.46057762403506786,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,-1,2,211,1,3,left,0.3922220409149304,None,3,1,211,26,190.87242612498812,,,,190.86669499997515,191.46194587496575,191.86210970801767,left,0.3922220409149304,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,-1,4,212,2,3,left,0.2183175419922918,None,3,2,212,39,191.8674491669517,,,,191.86348716693465,192.46085645793937,192.68305966700427,left,0.2183175419922918,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,-1,8,213,3,3,left,0.14120674901641905,None,3,3,213,54,192.69409104192164,,,,192.6844049169449,193.2779732919298,193.43040712492075,left,0.14120674901641905,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,1,4,214,4,3,left,0.963322333060205,None,3,4,214,30,193.4390630000271,,,,193.43288337497506,194.02880579198245,194.99798966699746,left,0.963322333060205,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,1,8,215,5,3,left,0.6800436249468476,None,3,5,215,45,195.00691724999342,,,,195.00030537496787,195.59508599992841,196.2808420829242,left,0.6800436249468476,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,1,4,216,6,3,right,0.0824322080006823,None,3,6,216,33,196.2891865419224,,,,196.28301370795816,196.87867416697554,196.9642036249861,right,0.0824322080006823,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,1,2,217,7,3,right,0.9642322500003502,None,3,7,217,16,196.97862116701435,,,,196.96617433300707,197.56183216697536,198.53399120795075,right,0.9642322500003502,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,-1,8,218,8,3,left,0.28987624996807426,None,3,8,218,49,198.54508374992292,,,,198.5352017499972,199.12813620793168,199.43126204202417,left,0.28987624996807426,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,-1,2,219,9,3,left,0.9535526669351384,None,3,9,219,21,199.43973333295435,,,,199.4337724170182,200.0274160419358,200.98439341702033,left,0.9535526669351384,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,-1,4,220,10,3,left,0.36540470796171576,None,3,10,220,41,200.99469091696665,,,,200.9862916249549,201.58286083303392,201.9626434999518,left,0.36540470796171576,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,1,4,221,11,3,left,0.7828331659547985,None,3,11,221,28,201.96846745803487,,,,201.9638444170123,202.56208416703157,203.34750274999533,left,0.7828331659547985,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,-1,1,222,12,3,left,1.2027204990154132,None,3,12,222,11,203.35608779196627,,,,203.34981370798778,203.9451598749729,205.15086458297446,left,1.2027204990154132,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,1,1,223,13,3,left,0.3768287079874426,None,3,13,223,2,205.1616956249345,,,,205.15308854193427,205.74518491700292,206.130757582956,left,0.3768287079874426,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,-1,2,224,14,3,left,0.6740874170791358,None,3,14,224,27,206.1396106670145,,,,206.13293854193762,206.74587091698777,207.42920216696803,left,0.6740874170791358,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,1,8,225,15,3,right,0.33022916596382856,None,3,15,225,48,207.4361280419398,,,,207.4306782919448,208.02757783292327,208.36239525000565,right,0.33022916596382856,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,-1,2,226,16,3,left,5.600989707978442,None,3,16,226,23,208.36806312494446,,,,208.36363566701766,208.9607768750284,214.56473195797298,left,5.600989707978442,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,-1,8,227,17,3,left,0.6768535419832915,None,3,17,227,50,214.5725746669341,,,,214.56710991694126,215.16150420799386,215.84763770794962,left,0.6768535419832915,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,-1,1,228,18,3,left,2.0840354580432177,None,3,18,228,7,215.85616224992555,,,,215.8496729999315,216.44415520795155,218.5311396670295,left,2.0840354580432177,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,1,16,229,19,3,left,0.9197032080264762,None,3,19,229,59,218.54025324992836,,,,218.53409708302934,219.12841708294582,220.05129562492948,left,0.9197032080264762,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,-1,4,230,20,3,left,0.4006091660121456,None,3,20,230,36,220.0614077920327,,,,220.05380762496497,220.64949350000825,221.06418266694527,left,0.4006091660121456,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,1,16,231,21,3,left,0.2642094161128625,None,3,21,231,58,221.0815892079845,,,,221.06639612501021,221.66196533292532,221.93106729199644,left,0.2642094161128625,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,1,16,232,22,3,right,0.13952870795037597,None,3,22,232,61,221.93990383297205,,,,221.9338418749394,222.5285336249508,222.67993533296976,right,0.13952870795037597,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,1,16,233,23,3,right,0.5164867079583928,None,3,23,233,60,222.6951171249384,,,,222.68135374994017,223.27859158301726,223.79845833301079,right,0.5164867079583928,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,-1,1,234,24,3,left,0.3731567499926314,None,3,24,234,8,223.81172624998726,,,,223.80084470799193,224.3948260420002,224.77934587502386,left,0.3731567499926314,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,-1,4,235,25,3,left,0.291745665948838,None,3,25,235,40,224.78476099995896,,,,224.7808059999952,225.37825033301488,225.68051224993542,left,0.291745665948838,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,1,8,236,26,3,left,0.7956959999864921,None,3,26,236,42,225.68912875000387,,,,225.6828034169739,226.27843316702638,227.0803057079902,left,0.7956959999864921,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,-1,16,237,27,3,left,0.38716445805039257,None,3,27,237,66,227.08726149995346,,,,227.08245254203212,227.6787885830272,228.0680919579463,left,0.38716445805039257,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,-1,1,238,28,3,left,0.4390948750078678,None,3,28,238,12,228.0781649579294,,,,228.07026308297645,228.68190550000872,229.13038933300413,left,0.4390948750078678,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,-1,16,239,29,3,left,0.28847329202108085,None,3,29,239,63,229.13691883301362,,,,229.13222929195035,229.72840616700705,230.0307704169536,left,0.28847329202108085,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,-1,8,240,30,3,left,0.25225458294153214,None,3,30,240,51,230.04513462493196,,,,230.03321033297107,230.62859854195267,230.88438916695304,left,0.25225458294153214,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,1,4,241,31,3,left,1.2438448739703745,None,3,31,241,32,230.89479566703085,,,,230.88638199993875,231.47896108299028,232.72876466694288,left,1.2438448739703745,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,-1,16,242,32,3,left,0.43637779098935425,None,3,32,242,64,232.73473133298103,,,,232.73013441695366,233.32744041702244,233.76764041697606,left,0.43637779098935425,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,1,1,243,33,3,right,0.3035094579681754,None,3,33,243,6,233.77823058294598,,,,233.76967145793606,234.36629299994092,234.68072854203638,right,0.3035094579681754,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,1,4,244,34,3,right,0.16707312397193164,None,3,34,244,34,234.68919770792127,,,,234.68310349993408,235.27867158292793,235.44839058292564,right,0.16707312397193164,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,-1,8,245,35,3,left,0.39669845800381154,None,3,35,245,53,235.4560137919616,,,,235.45088795793708,236.0451157919597,236.44781879195943,left,0.39669845800381154,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,1,2,246,36,3,left,0.34884279093239456,None,3,36,246,17,236.45676754193846,,,,236.45025224995334,237.04497283301316,237.39806837495416,left,0.34884279093239456,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,1,8,247,37,3,left,0.2392807910218835,None,3,37,247,46,237.41183891694527,,,,237.40013570792507,238.01543258293532,238.26447112497408,left,0.2392807910218835,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,1,8,248,38,3,right,0.3127358329948038,None,3,38,248,47,238.2783814999275,,,,238.26680174993817,238.86233258293942,239.18044262495823,right,0.3127358329948038,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,1,1,249,39,3,right,0.34137166605796665,None,3,39,249,3,239.18933254200965,,,,239.18286987498868,239.77836933301296,240.1311701249797,right,0.34137166605796665,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,-1,8,250,40,3,left,0.3701397499535233,None,3,40,250,55,240.13998812495265,,,,240.1335397500079,240.7274839170277,241.10065229202155,left,0.3701397499535233,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,1,4,251,41,3,left,0.3809706249739975,None,3,41,251,31,241.11058029194828,,,,241.10199595801532,241.69479408301413,242.08029758301564,left,0.3809706249739975,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,-1,16,252,42,3,left,0.3205267080338672,None,3,42,252,69,242.08926591696218,,,,242.0825007079402,242.67804616701324,243.00044945802074,left,0.3205267080338672,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,-1,16,253,43,3,left,0.3600166250253096,None,3,43,253,65,243.01129966694862,,,,243.00258295796812,243.5995760000078,243.9639999580104,left,0.3600166250253096,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,1,2,254,44,3,left,0.32885745796374977,None,3,44,254,15,243.97840712498873,,,,243.96536058292259,244.58076345792506,244.91439679195173,left,0.32885745796374977,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,1,1,255,45,3,right,0.3329049579333514,None,3,45,255,5,244.92166795802768,,,,244.91665924992412,245.51190637494437,245.84739370795432,right,0.3329049579333514,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,1,8,256,46,3,right,0.14812566607724875,None,3,46,256,44,245.85646912502125,,,,245.84953233296983,246.44537070801016,246.59740387497004,right,0.14812566607724875,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,-1,1,257,47,3,left,0.3343733330257237,None,3,47,257,9,246.6053028749302,,,,246.59961699997075,247.19508262502495,247.5344244579319,left,0.3343733330257237,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,1,16,258,48,3,left,0.47576229099649936,None,3,48,258,56,247.5448248749599,,,,247.53678395797033,248.1327474579448,248.61455779196694,left,0.47576229099649936,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,1,16,259,49,3,right,0.16370500007178634,None,3,49,259,62,248.62335120793432,,,,248.61657304200344,249.21074437501375,249.379465166945,right,0.16370500007178634,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,-1,2,260,50,3,left,0.42005420790519565,None,3,50,260,25,249.38584912498482,,,,249.38124158303253,249.9803299169289,250.41389099997468,left,0.42005420790519565,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,1,1,261,51,3,left,0.2815257490146905,None,3,51,261,4,250.4227734579472,,,,250.41629691701382,251.01189087494276,251.29766091692727,left,0.2815257490146905,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,-1,16,262,52,3,left,0.33535087399650365,None,3,52,262,67,251.3047329999972,,,,251.29993270803243,251.89503495802637,252.23451129195746,left,0.33535087399650365,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.0001,-1,4,263,53,3,left,0.20171979104634374,None,3,53,263,37,252.2445783750154,,,,252.2365414169617,252.83276200003456,253.04740362497978,left,0.20171979104634374,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,1,2,264,54,3,right,0.1605030830251053,None,3,54,264,20,253.06213933299296,,,,253.04956083302386,253.64496258297004,253.81435312493704,right,0.1605030830251053,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,-1,8,265,55,3,left,0.19854995794594288,None,3,55,265,52,253.8220818749396,,,,253.816645917017,254.41178004199173,254.6138011669973,left,0.19854995794594288,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,1,4,266,56,3,right,0.3016085420968011,None,3,56,266,29,254.62841329199728,,,,254.6150107079884,255.21473020792473,255.53004241699819,right,0.3016085420968011,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,-1,4,267,57,3,left,0.22397375002037734,None,3,57,267,38,255.5386743330164,,,,255.53200224996544,256.1282798330067,256.3625208749436,left,0.22397375002037734,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,-1,4,268,58,3,right,0.6481257079867646,None,3,58,268,35,256.3682597919833,,,,256.3641152919736,256.96109654195607,257.6124955419218,right,0.6481257079867646,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,-1,16,269,59,3,left,0.35917499905917794,None,3,59,269,68,257.6186145419488,,,,257.61394325003494,258.2010543750366,258.56843274994753,left,0.35917499905917794,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,1,1,270,60,3,left,0.3362096669152379,None,3,60,270,0,258.58230991696473,,,,258.57059512496926,259.1789823329309,259.53060537495185,left,0.3362096669152379,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,1,1,271,61,3,left,0.5289077080087736,None,3,61,271,1,259.5481158749899,,,,259.5327237920137,260.12841787503567,260.6642816249514,left,0.5289077080087736,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,-1,2,272,62,3,left,0.37439741706475616,None,3,62,272,24,260.67307879193686,,,,260.6668574579526,261.261864042026,261.64755570795387,left,0.37439741706475616,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,1,2,273,63,3,left,0.30919649999123067,None,3,63,273,18,261.66195058298763,,,,261.6503543329891,262.2449672919465,262.56411829194985,left,0.30919649999123067,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.1,1,2,274,64,3,right,0.218273708014749,None,3,64,274,19,262.57847920793574,,,,262.5666514169425,263.16180937492754,263.3839436250273,right,0.218273708014749,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,-1,1,275,65,3,left,0.24865220801439136,None,3,65,275,10,263.3945372919552,,,,263.3859742919449,263.9784704579506,264.23097195802256,left,0.24865220801439136,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,1,16,276,66,3,right,0.3396083740517497,None,3,66,276,57,264.2388877919875,,,,264.2333417920163,264.8284244579263,265.1789350420004,right,0.3396083740517497,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,-1,2,277,67,3,left,0.27259374991990626,None,3,67,277,22,265.18474624992814,,,,265.1805020419415,265.7774789170362,266.06401670794,left,0.27259374991990626,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-06,1,8,278,68,3,left,0.39125891600269824,None,3,68,278,43,266.0724888750119,,,,266.0658456250094,266.6617649169639,267.0641612079926,left,0.39125891600269824,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,1,2,279,69,3,left,0.2696426659822464,None,3,69,279,14,267.07299124996644,,,,267.06628449994605,267.66131137497723,267.9342747919727,left,0.2696426659822464,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,1,8,280,0,4,right,0.21214470802806318,None,4,0,280,48,267.94476504193153,,,,267.9368675419828,268.53284775000066,268.7474937499501,right,0.21214470802806318,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,-1,2,281,1,4,left,0.2908615410560742,None,4,1,281,25,268.7566784999799,,,,268.75003670796286,269.3450944579672,269.6477672919864,left,0.2908615410560742,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1.0,-1,1,282,2,4,left,1.12548891606275,None,4,2,282,13,269.656535374932,,,,269.65022504201625,270.2448497079313,271.3800139579689,left,1.12548891606275,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.001,1,2,283,3,4,right,0.4466029580216855,None,4,3,283,17,271.38640108297113,,,,271.38167308294214,271.97839212499093,272.4302578329807,right,0.4466029580216855,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
0.01,1,8,284,4,4,right,0.39501691597979516,None,4,4,284,46,272.43785079196095,,,,272.4324077499332,273.0288526249351,273.43003129202407,right,0.39501691597979516,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
1e-08,1,4,285,5,4,left,0.39653687400277704,None,4,5,285,28,273.43641866697,,,,273.43168525001965,274.0274272080278,274.4309642079752,left,0.39653687400277704,None,demo,001,2025-02-03_14h57.04.486,contrast_sensitivity,2024.2.4,None,2025-02-03 14h57.12.349030 -0500,
