blobHeight,blobWidth,offset,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Wait.started,start_trial_text.started,start_key_resp.started,Wait.stopped,start_key_resp.keys,start_key_resp.rt,start_key_resp.duration,trial.started,noise.started,blob_1.started,blob_1.stopped,blob_2.started,blob_2.stopped,noise_2.started,key_resp.started,noise.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.1045,0.67,0.01,124,28,2,right,0.21015754097606987,None,2,28,124,11,129.95124362502247,,,,,,,,,129.92895824997686,129.95124362502247,130.02047670807224,130.2768344579963,130.35785033297725,130.62274333299138,130.65548370801844,130.65548370801844,130.703178417054,130.87198558298405,right,0.21015754097606987,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1489,0.47,0.16,125,29,2,right,0.17573316697962582,None,2,29,125,26,130.91983954200987,,,,,,,,,130.89732370804995,130.91983954200987,130.97683225001674,131.23964133299887,131.32277087506372,131.5757440420566,131.62360908300616,131.62360908300616,131.66986783302855,131.80505458300468,right,0.17573316697962582,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1489,0.47,-0.08,126,30,2,left,0.14493124990258366,None,2,30,126,42,131.850174042047,,,,,,,,,131.8288337920094,131.850174042047,131.9193302920321,132.18087816704065,132.26202941697557,132.5223479170818,132.5563380420208,132.5563380420208,132.6032314579934,132.70500783307943,left,0.14493124990258366,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.2593,0.27,0.08,127,31,2,right,0.7672718750545755,None,2,31,127,21,132.7487965420587,,,,,,,,,132.72758416703437,132.7487965420587,132.81697520799935,133.07883062504698,133.15820354199968,133.42225354199763,133.45576050004456,133.45576050004456,133.5032747500809,134.22520420805085,right,0.7672718750545755,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1045,0.67,-0.04,128,32,2,left,0.17304391704965383,None,2,32,128,39,134.28168200002983,,,,,,,,,134.25694833300076,134.28168200002983,134.34224408306181,134.60649745806586,134.68978533300105,134.94193675008137,134.97435308306012,134.97435308306012,135.0365739580011,135.15491104207467,left,0.17304391704965383,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
1.0,0.07,-0.08,129,33,2,left,0.18407575006131083,None,2,33,129,40,135.19899887498468,,,,,,,,,135.177828917047,135.19899887498468,135.26592141704168,135.5253742079949,135.60640258307103,135.85588416701648,135.90620895801112,135.90620895801112,135.95321820804384,136.0913572079735,left,0.18407575006131083,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.2593,0.27,0.005,130,34,2,right,0.1834782080259174,None,2,34,130,5,136.13657845801208,,,,,,,,,136.11492562503554,136.13657845801208,136.20565720798913,136.4562300000107,136.5567842919845,136.80661141697783,136.85651841701474,136.85651841701474,136.88661175000016,137.04187995800748,right,0.1834782080259174,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1489,0.47,0.02,131,35,2,right,0.36681383289396763,None,2,35,131,14,137.08679133304395,,,,,,,,,137.0656712920172,137.08679133304395,137.15962045802735,137.42286929197144,137.50653487502132,137.75665629201103,137.80654379201587,137.80654379201587,137.83658895804547,138.17536712507717,right,0.36681383289396763,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
1.0,0.07,0.005,132,36,2,right,0.22273966704960912,None,2,36,132,4,138.22572562505957,,,,,,,,,138.20258645806462,138.22572562505957,138.27942375000566,138.54024662508164,138.63903937500436,138.8906057080021,138.93915866699535,138.93915866699535,138.9868167079985,139.17182933306322,right,0.22273966704960912,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1489,0.47,-0.01,133,37,2,right,0.8090695420978591,None,2,37,133,30,139.22072187508456,,,,,,,,,139.197581708082,139.22072187508456,139.2740805830108,139.5398359580431,139.62324187497143,139.87247183301952,139.923469249974,139.923469249974,139.96987491706386,140.73878779204097,right,0.8090695420978591,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1489,0.47,-0.04,134,38,2,left,0.13844512507785112,None,2,38,134,38,140.79534937499557,,,,,,,,,140.77060545806307,140.79534937499557,140.85217399999965,141.11335054202937,141.194117542007,141.45618179207668,141.4896357919788,141.4896357919788,141.55315625004005,141.6377768330276,left,0.13844512507785112,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1045,0.67,0.0,135,39,2,right,0.2051318329758942,None,2,39,135,3,141.67958966700826,,,,,,,,,141.6597088749986,141.67958966700826,141.74801483307965,142.0095160000492,142.09051250002813,142.3400326250121,142.38959575002082,142.38959575002082,142.43659895798191,142.60503383306786,right,0.2051318329758942,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
1.0,0.07,-0.01,136,40,2,left,0.11870108300354332,None,2,40,136,28,142.65246137499344,,,,,,,,,142.630394292064,142.65246137499344,142.7071751250187,142.9583816670347,143.05722312501166,143.3086577920476,143.35776616702788,143.35776616702788,143.40313637501094,143.4880285830004,left,0.11870108300354332,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1489,0.47,0.0,137,41,2,left,0.3409278329927474,None,2,41,137,2,143.53171762498096,,,,,,,,,143.5103153330274,143.53171762498096,143.5990993330488,143.86051258305088,143.9419472500449,144.20640254206955,144.23933191702235,144.23933191702235,144.2865359999705,144.5887012500316,left,0.3409278329927474,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.2593,0.27,0.01,138,42,2,right,0.8101762910373509,None,2,42,138,9,144.63915279204957,,,,,,,,,144.61606279201806,144.63915279204957,144.69466454198118,144.95676687499508,145.04049870802555,145.2896075830795,145.34018108306918,145.34018108306918,145.38653291703667,146.15559679199941,right,0.8101762910373509,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
1.0,0.07,-0.02,139,43,2,left,0.11283037497196347,None,2,43,139,32,146.21032091707457,,,,,,,,,146.1858150420012,146.21032091707457,146.2659050830407,146.52762625005562,146.60949604201596,146.8723740830319,146.90553983300924,146.90553983300924,146.96982504206244,147.02118275000248,left,0.11283037497196347,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.2593,0.27,-0.04,140,44,2,left,0.21329637500457466,None,2,44,140,37,147.0589818750741,,,,,,,,,147.04096800007392,147.0589818750741,147.12513433303684,147.3888206250267,147.4724661250366,147.72236783301923,147.77570441702846,147.77570441702846,147.80320679198485,147.9910474170465,left,0.21329637500457466,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1045,0.67,0.02,141,45,2,right,0.28883424995001405,None,2,45,141,15,148.0393096250482,,,,,,,,,148.01633079198655,148.0393096250482,148.09184295800515,148.35852675000206,148.44130425003823,148.70614883303642,148.75544808304403,148.75544808304403,148.7864482080331,149.0546705829911,right,0.28883424995001405,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.1045,0.67,0.08,142,46,2,right,0.2700422500493005,None,2,46,142,23,149.10436216706876,,,,,,,,,149.08145429205615,149.10436216706876,149.15859945805278,149.42281841707882,149.50797512498684,149.77277008304372,149.8065791670233,149.8065791670233,149.85322304198053,150.08797541703098,right,0.2700422500493005,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
0.2593,0.27,0.04,143,47,2,right,0.18413970805704594,None,2,47,143,17,150.13820662500802,,,,,,,,,150.1145682920469,150.13820662500802,150.19159016699996,150.45549437508453,150.5394567080075,150.78979991702363,150.83964633301366,150.83964633301366,150.88646991702262,151.02496850001626,right,0.18413970805704594,None,demo,001,2025-03-24_16h58.34.387,Bonnen2015_2afc,2024.2.4,None,2025-03-24 16h58.40.675932 -0400,
